division,title,abstract,subjects,publication,date,keywords
FT11,Analisa Luasan Terumbu Karang Di Perairan Pulau Tegal Lampung Dengan Teknologi Penginderaan Jauh,"Kerusakan terumbu karang di Pulau Tegal berdampak terhadap berkurangnya habitat terumbu karang, sehingga perlu dilakukan monitoring. Monitoring dilakukan dengan analisis luasan dan perubahannya dengan memanfaatkan teknologi penginderaan jauh untuk pemetaan kondisi eksistingnya. Data yang digunakan yaitu citra landsat pada tahun 1998, 2008, 2015 dan 2018. Pengolahan citra digital dilakukan mulai dari koreksi citra, perhitungan algoritma lyzenga, interpretasi citra dan validasi lapangan, serta dilakukan uji akurasi habitat terumbu karang menggunakan matriks konfusi. Hasil penelitian menunjukan bahwa terjadi perubahan luasan terumbu karang dari tahun 1998 – 2018. Kelas terumbu karang mengalami pengurangan seluas 11,22 ha. Kelas terumbu karang yang berubah menjadi kelas pasir seluas 9,13 ha (29,49%) dan lamun seluas 4,38 ha (14,15%). Kelas pasir yang berubah menjadi terumbu karang seluas 2,08 ha (13,52%) dan kelas lamun yang berubah menjadi terumbu karang seluas 0,21ha (0,25%). Perubahan yang paling besar yaitu perubahan terumbu karang menjadi pasir seluas 9,13 ha (29,49%), sedangkan perubahan paling kecil yaitu perubahan lamun menjadi terumbu karang seluas 0,21 ha (0,25%). Pada kelas lainnya perubahan luasan paling besar yaitu perubahan lamun menjadi pasir seluas 5,76 ha (6,96%), sedangkan perubahan paling kecil yaitu perubahan pasir menjadi lamun seluas 2,67 ha (17,35%).","GC, T1, TC",Jurnal Geofisika Eksplorasi,2019-07-02,
FT11,Review Jurnal:  Analisa Luasan Terumbu Karang Di Perairan Pulau Tegal Lampung Dengan Teknologi Penginderaan Jauh,"Kerusakan terumbu karang di Pulau Tegal berdampak terhadap berkurangnya habitat terumbu karang, sehingga perlu dilakukan monitoring. Monitoring dilakukan dengan analisis luasan dan perubahannya dengan memanfaatkan teknologi penginderaan jauh untuk pemetaan kondisi eksistingnya. Data yang digunakan yaitu citra landsat pada tahun 1998, 2008, 2015 dan 2018. Pengolahan citra digital dilakukan mulai dari koreksi citra, perhitungan algoritma lyzenga, interpretasi citra dan validasi lapangan, serta dilakukan uji akurasi habitat terumbu karang menggunakan matriks konfusi. Hasil penelitian menunjukan bahwa terjadi perubahan luasan terumbu karang dari tahun 1998 – 2018. Kelas terumbu karang mengalami pengurangan seluas 11,22 ha. Kelas terumbu karang yang berubah menjadi kelas pasir seluas 9,13 ha (29,49%) dan lamun seluas 4,38 ha (14,15%). Kelas pasir yang berubah menjadi terumbu karang seluas 2,08 ha (13,52%) dan kelas lamun yang berubah menjadi terumbu karang seluas 0,21ha (0,25%). Perubahan yang paling besar yaitu perubahan terumbu karang menjadi pasir seluas 9,13 ha (29,49%), sedangkan perubahan paling kecil yaitu perubahan lamun menjadi terumbu karang seluas 0,21 ha (0,25%). Pada kelas lainnya perubahan luasan paling besar yaitu perubahan lamun menjadi pasir seluas 5,76 ha (6,96%), sedangkan perubahan paling kecil yaitu perubahan pasir menjadi lamun seluas 2,67 ha (17,35%).","GC, T1, TC",,2019-07-02,
FT11,Review Jurnal: ANALISIS PEMBUATAN PETA ZONA RAWAN BENCANA TSUNAMI PADA DAERAH PESISIR (Studi lokasi : Pesisir Kota Bandar Lampung),"Berdasarkan Undang-undang No. 24 tahun 2007 tentang penanggulangan bencana dikatakan bahwa Bencana alam adalah bencana yang diakibatkan oleh peristiwa atau serangkaian peristiwa yang disebabkan oleh alam antara lain berupa gempa bumi, tsunami, gunung meletus, banjir, kekeringan, angin topan, dan tanah longsor. Pada penelitian ini akan dilakukan analisis pembuatan peta zona rawan tsunami pada daerah pesisir yang bertujuan untuk memberikan arahan penanggulangan terjadinya bencan tsunami. Penelitian ini menggunakan data dasar peta citra yang kemudian menghasilkan lokasi mana saja yang termasuk dalam zona rawan tsunami serta jalur evakuasi sehingga dapat digunakan sebagai bentuk peringatan dini untuk menghindari besarnya korban jiwa. Dari peta zonasi rawan bencana tsunami di pesisir kota Bandar Lampung terlihat pada tinggi gelombang tsunami mencapai 5m daerah yang terkena dampaknya adalah daerah yang terletak sekitaran 154m dari garis pantai, pada tinggi gelombang tsunami mencapai 15m daerah yang terkena dampaknya adalah daerah yang terletak sekitaran 488m dari garis pantai, pada tinggi gelombang tsunami mencapai 25m daerah yang terkena dampaknya adalah daerah yang terletak sekitaran 843m dari garis pantai, pada tinggi gelombang tsunami mencapai 40m daerah yang terkena dampaknya adalah daerah yang terletak sekitaran 955m dari garis pantai. Kata kunci: tsunami, pesisir, peta","GC, Q1, T1, TC",,2015-04-21,
FT11,Pengembangan Sensor Ultrasoic Guna Pengukuran Pasang Surut Laut Secara Otomatis dan Real Time (Korespondensi),"Kegiatan pemetaan batimetri dilaut memerlukan data pasang surut air laut guna keperluan koreksi kedalaman hasil pengukuran. Pengamatan pasang surut secara manual ini dilakukan siang dan malam tanpa henti selama kurun waktu tertentu, sehingga diperlukan minimal 4 orang personil un- tuk pengamatan satu stasiun pengamatan. Pengamatan secara manual ini rentan terjadi kesalahan pembacaan terutama dimalam hari. Pada dasarnya saat ini sudah ada alat ukur pasang surut semi otomatis dan otomatis yang dijual, akan tetapi harganya cukup mahal. Pada penelitian ini telah dikembangkan alat ukur pasang surut air laut secara otomatis dan realtime baik pengamatannya maupun pengiriman datanya dengan memanfaatkan teknologi sensor ultrasonik dan mikro kon - troller. Metode yang digunakan adalah rancang bangun dengan cara memanfaatkan sensor ultra sonik dan mikro kontroller arduino uno, serta modul GSM (Global System for Mobile Communica- tions). Setiap perangkat dihubungkan ke mikro kontroler kemudian dilakukan pemrograman untuk proses pengambilan data, perhitungan level air, dan mengirim data ke handphone melalui fasilitas SMS (Short Message Service). Pengujian hasil pengukuran pasang surut dari alat yang dibuat di- lakukan di laboratorium hidrografi dan selanjutnya diuji langsung ke lapangan sekitar pesisir teluk Lampung. Penelitian ini menghasilkan peralatan untuk pengukuran pasang surut air laut secara otomatis dan realtime dengan sensor ultrasonik. Hasil dari pengukuran pasang surut akan disimpan dalam micro SD dan ditampilkan pada layar LCD, serta dikirim ke nomor yang dituju melalui SMS dengan modul SIM 800L v.2. Besar eror yang dihasilkan dari uji lapangan yaitu 1.833% < 10 %, dapat disimpulkan alat ini memiliki tingkat akurasi yang tinggi yaitu sebesar 98.167 %. Kata kunci: Pasang surut, Mikro kontroller, Sensor ultrasonik, GSM, SMS","GC, T1, TC",,2019-04,
FP21,EFEK PELARUT YANG BERBEDA TERHADAP TOKSISITAS EKSTRAK AKAR TUBA (DERRIS ELLIPTICA),"Akar tuba (Derris elliptica) digunakan sebagai racun pada penangkapan ikan air tawar. Rotenon sebagai bahan aktif dari akar tuba sangat efektif untuk membunuh ikan tetapi penelitian tentang toksisitasnya masih sangat terbatas. Tujuan penelitian ini untuk mengetahui tingkat toksisitas ekstrak akar tuba menggunakan pelarut etanol, heksan dan akuades dengan menggunakan dua hewan uji yaitu artemia (Artemia sp.) dan ikan mas (Cyprinus carpio). Penelitian ini menggunakan rancangan acak lengkap (RAL) dengan 5 tingkat konsentrasi yang berbeda. Jumlah rendemen hasil ekstraksi pada pelarut etanol, heksan dan akuades berturut-turut 5; 3,6; 2,5%. Hasil penelitian pada artemia menunjukkan bahwa tingkat mortalitas 100% pelarut heksan terjadi pada konsentrasi 63 dan 100 mg/l; etanol 100 mg/l dan akuades 1000 mg/l.  Hasil analisis probit pada artemia menunjukkan nilai LC50(Lethal Concentration) 24 jam pada heksan, etanol dan akuades berturut-turut 37,03; 46,77; 307,47 mg/l. Hasil penelitian pada ikan mas menunjukkan bahwa tingkat mortalitas 100% pelarut heksan terjadi pada konsentrasi 3,979; 6,30 dan 9,96 mg/l dan pelarut etanol 9,96 mg/l. Hasil analisis probit pada hewan uji ikan mas menunjukkan nilai LC50-96 jam heksan dan etanol berturut-turut 3,83 dan 6,85 mg/l. Penelitian ini diharapkan mampu menjadi data awal untuk penggunaan akar tuba baik untuk meracuni ikan maupun untuk membius ikan.","GC, SH",Jurnal Rekayasa Teknologi dan Budidaya Perairan,2014-02,
FP21,"PENGARUH DEBIT AIR TERHADAP PERBAIKAN KUALITAS AIR 
PADA SISTEM RESIRKULASI DAN HUBUNGANNYA DENGAN
SINTASAN DAN PERTUMBUHAN BENIH IKAN GURAME 
(Oshpronemus gouramy)","Kendala dalam kegiatan budidaya ikan gurame adalah ketersediaan benih yang kurang. Tingkat Kematian yang tinggi pada tahap pembenihan ikan gurame
menjadi kendala yang sering dihadapi dalam industrialisasi komoditi ini. Sistem
resirkulasi dengan perlakuan debit air dapat menjadi salah satu pemecahan masalah. Tujuan penelitian ini untuk mengetahui debit yang paling optimal dalam
memperbaiki kualitas air dan hubungannya dengan pertumbuhan dan sintasan benih ikan gurame pada sistem resirkulasi. Penelitian ini menggunakan Rancangan Acak
Lengkap dengan 3 perlakuan yaitu debit 0,03 L/detik, debit 0,025 L/detik dan 0,02 L/detik dengan 3 kali ulangan. Hasil penelitian menunjukkan bahwa debit air yang berbeda memberikan pengaruh yang signifikan terhadap peningkatan tingkat kualitas air, pertumbuhan dan kelangsungan hidup. Perlakuan terbaik ditunjukkan
oleh perlakuan ketiga (debit 0,03 L/detik), yaitu nilai pertumbuhan panjang 1,28±0,15 cm, nilai pertumbuhan berat 0,58±0,07 dan nilai kelangsungan hidup mencapai 85%.","GC, SH",Jurnal Rekayasa Teknologi dan Budidaya Perairan,2017-02,
FP21,"Estimasi Serapan Karbon Pada Vegetasi Mangrove Register 15, Kecamatan Pasir Sakti, Kabupaten Lampung Timur, Provinsi Lampung","Perubahan iklim di sebabkan oleh kenaikan gas karbon dioksida (CO2) semenjak era revolusi industri dimana hal ini dicirikan dengan adanya peningkatan suhu, paras muka laut, perubahan pola curah hujan serta meningkatnya kejadian ekstrim seperti banjir, kekeringan, gelombang panas dan badai. Fenomena ini akan berdampak serius apabila berlangsung secara terus-menerus. Blue carbon (karbon biru) merupakan karbon yang diperangkap dan disimpan melalui proses fotosintesis oleh organisme autotrof dalam bentuk biomassa dan sedimen oleh ekosistem pesisir dan laut. Mangrove merupakan salah satu dari eksosistem sebagai blue carbon tersebut. Mangrove Register 15 merupakan suatu kawasan mangrove yang berada Kecamatan Pasir Sakti, Kabupaten Lampung Timur, Provinsi Lampung. Penelitian ini bertujuan menganalisis karbon tersimpan pada tegakan, nek romassa, serasah, dan substrat mangrove. Penelitian dilakukan dari bulan Maret–Mei 2021. Hasil penelitian menunjukkan karbon tersimpan pada sedimen lebih besar dibandingkan dengan karbon tersimpan pada tegakan, nekromassa, dan serasah. Karbon tersimpan pada sedimen yang tertinggi berada pada sedimen yang memili ki ukuran liat kasar karena liat kasar dapat menyimpan unsur hara yang tinggi.","GC, SH",Journal of Marine Reserach,,
FP21,"IDENTIFIKASI SAMPAH ANORGANIK DI DESA GEBANG, KECAMATAN TELUK PANDAN, KABUPATEN PESAWARAN, PROVINSI LAMPUNG",,GC,Jurnal Perikanan UNRAM,2022-12,
FP21,PENURUNAN FOSFAT PADA SISTEM RESIRKULASI DENGAN PENAMBAHAN FILTER YANG BERBEDA,"Peningkatan sisa pakan dan buangan metabolit yang terakumulasi dapat menyebabkan peningkatan fosfat sehingga kualitas air menjadi rendah yaitu menurunnya kadar oksigen terlarut pada perairan. Salah satu cara untuk mengatasi masalah tersebut yaitu mengaplikasikan sistem resirkulasi dengan penambahan filter. Penelitian ini bertujuan untuk mengetahui penurunan fosfat pada sistem resirkulasi dengan penambahan filter yang berbeda. Penelitian ini dilaksanakan pada bulan Juli sampai dengan bulan September 2013 di Jurusan Budidaya Perairan Fakultas Pertanian Universitas Lampung. Hewan uji yang digunakan sebagai penghasil fosfat yaitu lele sangkuriang (Clarias gariepnus) berukuran 3-5 cm/ekor dengan padat tebar 200 ekor/m2 dan dipelihara selama 60 hari. Desain penelitian menggunakan rancangan acak lengkap dengan empat perlakuan yaitu kolam tanpa filter (kontrol), kolam dengan filter zeolit, kolam dengan filter arang dan kolam dengan filter pecahan karang dimana setiap perlakuan diberikan tiga kali ulangan. Hasil penelitian menunjukkan bahwa penggunaan filter yang berbeda menyebabkan terjadinya penurunan fosfat yang berbeda nyata (P>0,05). Penurunan fosfat tertinggi terjadi pada jenis media filter arang yaitu sebanyak 0,02675 mg/l, sedangkan penurunan fosfat terendah terjadi pada jenis media filter zeolit yaitu sebanyak 0,021 mg/l","GC, SH",Jurnal Rekayasa Teknologi dan Budidaya Perairan,2015-02,
FP21,RATE OF PHOSPHATE ABSORPTION IN AQUAPONIC SYSTEM,"The waste resulted by fish farming in form of feed waste and feces will accumulate and increase the phosphorus content in a pond. Excessive amount of phosphorus content
will cause nutrient enrichment and decrease oxygen. As the result, it may impact the farmed fish. Aquaponic system can be a solution to the problem, because the plants in the aquaponic system can absorb and utilize the phosphate for the plant growth. This study aims to determine the rate of phosphate absorption through aquaponic system and determine the maximum number of kale plants that works best in absorbing phosphate.
This study was conducted from July to September, 2013. It was held at the laboratory in Aquaculture Department of Agriculture Faculty, University of Lampung. This study
used Complete Randomized Design with four treatments (control, 10 stems/clump, 20 stems/clump, and 30 stems/clump) and three repetitions. The result showed significant effect on the level of α = 0.05. This means that the treatment has an effect on the absorption of orthophosphate. Rate of highest phospate absorption is 0,000387 mg/L on in 24 hour. The treatment that shows the most significant influence in decreasing the concentration of orthophosphate is the one with 30 stems/clump. 
Key words : Aquaponic, phosphate, fish, kale","GC, SH",,2013-11,
,PEMETAAN ESTIMASI DAERAH RAWAN TSUNAMI DAN WILAYAH LAYANAN EVAKUASI BERDASARKAN SKENARIO WAKTU KEPUTUSAN EVAKUASI DI WILAYAH PESISIR KOTA BANDAR LAMPUNG,"Geological activity in the Sunda Strait shows us again its existence through the tsunami that occurred at the end of 2018 and the tectonic earthquake in the Sunda Strait subduction zone with Magnitude 6.9 on August 2, 2019. This activity raises concerns in the surrounding area. Bandar Lampung City which is located in a radius that is quite close to the Sunda Strait has a tsunami-prone lowland which is quite extensive with a high population density. Considering this risk threat, this study aims to map areas estimated to be affected by tsunami inundation and evacuation service areas during a tsunami emergency for 3 evacuation time scenarios namely 10 minutes, 20 minutes and 30 minutes from the Temporary Evacuation Site (TES). This challenge requires spatial analysis of tsunami inundation areas which is processed from SRTM topographic data of 15m altitude. Evacuation services area is obtained through evacuation network analysis according to the Bandar City road network. Both of these steps are simulated using spatial analysis and network analysis tools in the Geographic Information System (GIS). The results show the tsunami submerged estimation area in the coastal area of the city that forms a half circle from the west, north to east. Generally the community can evacuate within 20 minutes on foot. But in some areas, TES can only be reached in more than 20 minutes. Even the people on the island of Pasaran have to spend more than 30 minutes to reach TES","GB, GC, HD61, QE",,2020,
FT11,Analisa Luasan Terumbu Karang Di Perairan Pulau Tegal Lampung Dengan Teknologi Penginderaan Jauh,"Kerusakan terumbu karang di Pulau Tegal berdampak terhadap berkurangnya habitat terumbu karang, sehingga perlu dilakukan monitoring. Monitoring dilakukan dengan analisis luasan dan perubahannya dengan memanfaatkan teknologi penginderaan jauh untuk pemetaan kondisi eksistingnya. Data yang digunakan yaitu citra landsat pada tahun 1998, 2008, 2015 dan 2018. Pengolahan citra digital dilakukan mulai dari koreksi citra, perhitungan algoritma lyzenga, interpretasi citra dan validasi lapangan, serta dilakukan uji akurasi habitat terumbu karang menggunakan matriks konfusi. Hasil penelitian menunjukan bahwa terjadi perubahan luasan terumbu karang dari tahun 1998 – 2018. Kelas terumbu karang mengalami pengurangan seluas 11,22 ha. Kelas terumbu karang yang berubah menjadi kelas pasir seluas 9,13 ha (29,49%) dan lamun seluas 4,38 ha (14,15%). Kelas pasir yang berubah menjadi terumbu karang seluas 2,08 ha (13,52%) dan kelas lamun yang berubah menjadi terumbu karang seluas 0,21ha (0,25%). Perubahan yang paling besar yaitu perubahan terumbu karang menjadi pasir seluas 9,13 ha (29,49%), sedangkan perubahan paling kecil yaitu perubahan lamun menjadi terumbu karang seluas 0,21 ha (0,25%). Pada kelas lainnya perubahan luasan paling besar yaitu perubahan lamun menjadi pasir seluas 5,76 ha (6,96%), sedangkan perubahan paling kecil yaitu perubahan pasir menjadi lamun seluas 2,67 ha (17,35%).","GC, T1, TR",Jurnal Geofisika Eksplorasi,2019-07-15,
FP21,LAJU FILTRASI KERANG HIJAU (Perna viridisLinn. 1758) YANG BERBEDA UKURAN PADA BERBAGAI TINGKAT SALINITAS TERHADAP MIKROALGA Chaetoceros calcitrans (Paulsen. 1968),"Green shells is a nonselective filter feeder organism that is a consumer of microalgae in the water. Microalgae can be duplicated uncontoallably due to the large number of nutriensts in the water, this can lead to blooming of microalgae. This research aims to assess the rate of green
shell filtration of different sizes at different levels of salinity against Caetoceros calcitrasns (Paulsen. 1968). This research used experimental method with completely randomized factorial design with nine treatments and three levels of repetition. Each treatment has a combination of
salinity at 25‰, 30‰, 35‰ and size at 3, 6 and 8 cm. The density of microalgae given at each treatment was 5 x 106 sel/l. The result showed that is no effect of green shell size and levels of salinity on rate of green shell filtration against Chaetoceros calcitrans.","GC, SH",Biospecies,2021-07-29,
