division,title,abstract,subjects,publication,date,keywords
FP12,Pengaruh Penayangan Eco-Brick Inovation Melalui Media Tvri Dan Latar Belakang Demografi Terhadap Sikap Peduli Lingkungan Masyarakat Pesisir Kota Bandar Lampung,"Wilayah  pesisir  kota  Bandar  Lampung  mempunyai  potensi  sumber  daya  alam  yang  beragam. Wilayah  ini  kini mengalami kemerosotanfungsi ekologis karena pencemaran limbahrumah tangga terutamasampahyang berbahan plastik. Hal  ini  karenabeban  cemaran  terus  meningkat akibat  sampah plastik yang memerlukan  waktu  ratusan  tahun  untuk  dapat teruraikan  secara  alami  oleh  mikroba,sementara  sumber  pencermarannya  juga  terus  bertambah. Penelitian  ini ditujukanuntuk menentukan pengaruh konten eco-brickdalam siaran TVRI dan variabel demografi terhadap sikap peduli lingkungan masyarakat  pesisir. Kemasan    film  ini didedahkan  (exposed)    menggunakan video  playerkepada  10  kelompok  dengan anggota  10  orang  per  kelompok.Metode  penelitianini adalahwawancara  tentang  demografi  partisipan  yang  dipetakan berdasarkan: umur, kelamin, pendidikan, etnis-budaya, pekerjaan, dan juga rasa ketertarikan pada bisnis eco-brick. Variabel daya  tarik  terhadap  informasi  bisnis eco-brickdan  variabel  demografis  ini  diperlakukan  sebagai  variabel  prediktor  dalam model Ordinally Regression. Sikap kepedulian terhadap penyelamatan lingkungan digunakan sebagai variabel respon dalam skala  ordinal  bernilai  0,  1,  dan  2.  Masing-masingskala  inimerepresentasikan  respon  rendah,  sedang  dan  tinggi.  Optimasi parameter  model  dan  uji  hipotesis  dilakukan  pada  taraf  nyata  95%  menggunakan software  Minitab  17. Berdasakan hasilregresi  ordinal  yang  menggunakan  piranti  lunak MinitabV.16  pada  selang  kepercayaan  10%  menunjukan  bahwa  ecobrick innovation  berpengaruh  nyata  dengan Pvalue0,010  dan  ods  ratio  11,76.  Variabel  dummy  yang  berpengaruh  nyata  pada sikap  peduli  lingkungan  adalah  nelayan,  pedagang, trust,dan  pendatang. Simpulanyang  dapat  dibuat  bahwa  (a)  sikap kepedulian partisipan adalah 11,76 kali lebih tinggi bagi yang tertarik pada bisnis eco-brick dibandingkan dengan yang tidak, (b)  masyarakat  pendatang merupakan 3.77  kali  lebih  tinggi  dari  pada  yang  asli  setempat  (c)  masyarakat  nelayan  maupun pedagang  lebih  rendah yang masing-masing  hanya  0.18  dan  0.04  dari  pada  yang  pekerjaannya  serabutan.    Implikasi kebijakan  yang disarankan dari penelitian ini adalah bahwa inovasi eco-brickdapat dijadikan insentif untuk menyerap para pekerja serabutan agar lebih lebih produktif sekaligus sebagai strategi penyelamatan lingkungan pesisir.  Kata Kunci : Eco-brick Innovation, Penyelamatan Lingkungan Pesisir dan TVRI","H1, HV",Prosiding SNPBS (Seminar Nasional Pendidikan Biologi dan Saintek) Ke-4,2019,
FEB4,"Pemberdayaan Ibu Rumah Tangga Melalui
Wirausaha Decoupage","Decoupage berasal dari bahasa Perancis, Découper, yang memiliki arti memotong. Decoupage merupakan seni menghias benda dengan cara menempelkan kain atau kertas pada permukaan benda tersebut menggunakan lem khusus. Kerajinan decoupage menggunakan tissue Servietten bisa di aplikasi pada media apa saja, misalnya kaca, kain, kayu maupun kaleng dan kulit sintesis. Kegiatan pengabdian ini akan dilaksanakan dengan kegiatan pelatihan decoupage dan kewirausahaan dengan tujuan untuk memberikan keterampilan bagi Ibu rumah tangga di Kelurahan Pelita Kecamatan Tanjung Karang Pusat. Sehingga dengan keterampilan membuat decoupage diharapkan Ibu rumah tangga memiliki soft skill dan memberikan peluang usaha bagi ibu rumah tangga yang juga mengikuti pelatihan untuk menambah pengahasilan bagi keluarga.
Kelurahan Pelita Kecamatan Tanjung Karang Pusat berlokasi di pusat Kota Bandar Lampung, hal ini merupakan daya dukung untuk memasarkan produk yang nantinya dihasilkan. Kegiatan pengabdian ini dapat dilaksanakan dengan baik dan lancar. Kegiatan pendampingan disambut baik oleh peserta dengan terlihatnya antusiasme peserta selama kegiatan berlangsung dan peserta merasakan manfaat dari kegiatan ini guna menimbulkan jiwa kewirausahaan. Seluruh peserta memiliki bakat untuk menjalankan usaha decoupage ini karena selama kegiatan berlangsung para peserta memiliki ide-ide untuk mengembangkan hasil pelatihan dan hasil pembuatan decoupage sangat rapi.
Kata kunci: Decoupage, Pemberdayaan, Wirausaha",HV,Prosiding Pengabdian Kepada Masyarakat,2018-11-15,
FEB6,"ECOBRICK: “Sustainable Waste Management”
Solusi Atasi Sampah Medis dan Plastik selama Pandemi COVID-19 di Desa Talang Mulya, Teluk Pandan, Kecamatan Pesawaran","ABSTRAK

Pengelolaan sampah adalah pengumpulan, pengangkutan, pemrosesan, daur ulang, atau pembuangan dari material sampah. Kalimat ini biasanya mengacu pada material sampah yang dihasilkan dari kegiatan manusia, dan biasanya dikelola untuk mengurangi dampaknya terhadap kesehatan, lingkungan, atau estetika. Pengelolaan sampah juga dilakukan untuk memulihkan sumber daya alam (resourcesrecovery). Pengelolaan sampah bisa melibatkan zat padat, cair, gas, atau radioaktif dengan metode dan keterampilan khusus untuk masing-masing jenis zat.
Praktik pengelolaan sampah berbeda beda antara negara maju dan negara berkembang, berbeda juga antara daerah perkotaan dengan daerah pedesaan dan antara daerah perumahan dengan daerah industri. Pengelolaan sampah yang tidak berbahaya dari pemukiman dan institusi di area metropolitan biasanya menjadi tanggung jawab pemerintah daerah, sedangkan untuk sampah dari area komersial dan industri biasanya ditangani oleh perusahaan pengolah sampah. Metode pengelolaan sampah berbeda-beda tergantung banyak hal, di antaranya tipe zat sampah, lahan yang digunakan untuk mengolah, dan ketersediaan lahan.
Kegiatan ini adalah rangkaian kegiatan yang berorientasi pada kepedulian terhadap lingkungan yang berawal dari keperihatinan kami terhadap pencemaran sampah dan pengolah sampah medis akibat pandemic covid 19 organik.Masalah sampah tidak pernah lepas dari kehidupan manusia, setiap manusia akan menghasilkan sampah setiap harinya terutama di negara Berkembang, yang
 
sebagian besar masyarakatnya belum sadar akan ancaman sampah bagi kelestarianlingkungan. Meskipun sampah sering kali menjadi masalah, namun tak dapat dipungkiri bahwa adanya sampah dapat dijadikan sebagai tanda-tanda kehidupan dan perekonomian masyarakat disektiranya, Oleh karena itu, dalam kegiatan Pengabdian Masyarakat dengan judul ”ECOBRICK: “Sustainable WasteManagement”, Solusi AtasiSampahmedis dan PlastikselamaPandemi COVID-19 di Desa Talang Mulya, Teluk Pandan, Kecamatan Pesawaran” kami berkeinginan untukandil serta mengajak masyarakat memanfatkan sampah limbahmedis masker sekalipakaimenjadi barang ekonomis yang bermanfaat bagi masyarakat

Kata kunci: Ecobrick, pengelolaan sampah, sampah medis, sampah plastik, nilai ekonomis.",HV,"ECOBRICK: “Sustainable Waste Management” Solusi Atasi Sampah Medis dan Plastik selama Pandemi COVID-19 di Desa Talang Mulya, Teluk Pandan, Kecamatan Pesawaran",2021-11-10,
FISIP2,STUNTING INTERVENTION STRATEGY BASED ON COMMUNITY EMPOWERMENT,"The problem of stunting is still spread in various parts of the world including Indonesia which is a developing country with diverse community conditions. Lampung Province which is one of the regions with a high prevalence of stunting.  is research is about the strategy intervention of stunting cases in Lampung Province through Asah, Asih and Asuh programs based on community empowerment.  e focus of this research is on the stunting intervention strategy through Asah, Asih and Asuh program to the com- munity.  e research approach used descriptive qualitative type.  e data analysis tech- niques used data reduction, data display and conclusion.  ere were some informants for this research such as the Head of the family and nutrition health section, Head of the Program and Data Evaluation Division, Head of the Health Services and Stakeholders Division.  ey were the keys informants. We picked ten to be interviewed. We decided to use purposive sampling to decide the informants.  is study showed that the stunting intervension strategy was still weak because of some reasons such as 1).  e program has not yet been performed on speci c nutrition interventions from Lampung Provincial Health, 2).  e human resources indicators have less ability in carrying out the Asah, Asih and Asuh programs and decision makers in formulating legislation for reducing stunting cases and 3).  ere is the cooperation among stakeholders to accelerate nutri- tion improvement activities in handling stunting.","H1, HV, RZ",Jurnal Kesehatan Masyarakat,2019-07,
FEB5,"Introducing The Issues of Social Protection
During Pandemic Covid-19 to Reduce Stunting in
Indonesia","Abstract The COVID-19 is a short-term international emergency with long-term effects. The
potential impact of the COVID-19 pandemic on household welfare in Indonesia can be
measured through three channels, namely: the transmission mechanism of health and socioeconomic impacts on the population; price pathways that may affect the availability of key
commodities, and human resource pathways in the long term. One of the health impacts of
transmission to children can be seen by the prevalence of stunting. Stunting is one of the three
things that affect the growth of children and more broadly as an indicator of malnutrition
problems. A social protection approach for reducing stunting as a result of the pandemic can
be carried out by focusing on interventions in the health sector for children under five and
pregnant women. Nutritional intervention and complete vaccination are urgently needed in
overcoming the long-term impact of family income shock during a pandemic.
Keywords: social protection, covid-19, stunting","HB, HV","Proceedings of the 4th International Conference of Economics, Business, and Entrepreneurship, ICEBE 2021",2021-10-07,"social protection, covid-19, stunting"
FISIP4,Review Jurnal : Strategi dan Bentuk-Bentuk Informasi Transmigrasi pada Masa Orde Baru dalam Rangka Mensukseskan Program Pembangunan Nasional,,"HN, HT, HV",,2019-07,
"FISIP1, FISIP2, FISIP3","Measuring the Governance of Collaborative Practices for Stunting Management 
in Lampung, Indonesia","The phenomenon of stunting is one of the priority issues of national health development in the Republic of Indonesia. In Lampung Province, the government responded to this problem by establishing the Lampung Stunting Agency (LSA), which facilitates collaboration between various parties to overcome stunting. In connection with this development, this article tries to measure the governance of collaborative practices in managing stunting in Lampung Province. This article define collaboration as process in which autonomous or semi-autonomous actors interact through formal and informal negotiation, jointly creating rules and structures governing their relationships and ways to act or decide on the issues that brought them together. It is a process involving shared norms and mutually beneficial interactions and consists five dimensions (governance, administration, organizational autonomy, mutuality, and norms). The researcher distributed questionnaires to 200 respondents who were selected purposively, both offline and online, who intersect with LSA. Primary data were analyzed using principal component analysis (PCA) techniques, reliability test, and confirmatory factor analysis (CFA). The results of PCA indicate that all governance indicators in this study are unidimensional and have internal consistency. The finding confirms that there is governance in the reduction of stunting in Lampung Province empirically. However, this governance still needs to be strengthened, especially in the context of formal agreements, collective decision making, and informal relations.","H1, HV",,2021-09-30,
FEB4,Analysis the Effect of  E-Budgeting and Government Internal Control System on the Quality of  Financial Reporting of Local Government in Indonesia in Islamic Perspectives,"The objective of this study is to determine the impact of e - budgeting and internal g o v e r n m e n t c o n tr o l s y s t e m s t o fi n a n c i a l r e p o r ti n g o f  l ocal g overnments in Indonesia as meas ured by the achievement of the unqualified o pinion from the r eport of the Financial Audit Board (LHP BPK) on the Regional Government Financial Reports ( LKPD) . Financial reporting is a mechanism in the delivery of financial information and a representation of the financial position of transactions c a r rie d o u t b y l o c a l governments , a s a n o b li g a ti o n o f r e s p o n si b ilit y f o r t h e allocation and use of resources that are useful for accounta bility and transparency purpose s. The implementation of e - budgeting and the government internal control system in the preparation of financial reporting is a means to realize accountability and transparency in governance in bureaucratic reform. This is consistent with t he perspective of Islam providing guidance in the embodiment of the syst em of good g o v e r n a n c e g o v e r n m e n t i n t h e f o r m o f t h r e e p ill a r s, n a m e l y tr a n s p a r e n c y , accountability and participation . The study population was all local governments i n I n d o n e si a w it h a s a m p le t h a t l o c a l g o v e r n m e n t s i n I n d o n e si a a r e a lr e a d y i m p le m e n ti n g e - budgeting i n t h e 2017 - 2 0 1 8 . T h is r e s e a r c h m e t h o d is a quantitative empirical research method using secondary data with data analysis performed statistical tests using multiple linear regression with Eviews 9.0.  The results of hypothesis testing and mul tiple regression analysis with  e views 9.0 show that e - budgeting and government internal control systems are simultaneously influenced positively to financial reporting of  local governments in Indonesia in the form of unqualified o pinion .","HJ, HV",IKONOMIKA: Jurnal Ekonomi dan Bisnis Islam,2019-12-07,
FISIP1,Lampung Ibukota Indonesia..?,"Artikel ini membahas kesiapan Provinsi Lampung sebagai Ibu kota, ketika wacana perpindahan Ibu kota keluar pulau Jawa.
Berbagai pertimbangan dibahas dalam artikel ini","H1, HV",SKH Radar Lampung,2019-05-05,
FT1,"Penerapan Digital Marketing sebagai Peningkatan Pemasaran pada Kelompok Usaha Tirta Soya di Pekon Dadapan, Kecamatan Sumberejo Tanggamus",,"HT, HV",,2020,
FKIP12,Pendekatan Multi Kultural Dalam Pembelajaran Pendidikan Kewarganegaraan di Sekolah,,"H1, HV, L1",,2015,
FISIP2,"CSR, Partnership and  Poverty Alleviation:  Case Study in
Lampung Province, Sumatera, Indonesia","This  study  examines  the  importance   of CSR  partnership for  poverty   alleviation.  Poverty   is  an important issue not only  for governments but  also  for other  stakeholders. However, the government cannot resolve  it.  The government needs  others  actor to help  them.  Private  corporations have  an important role  in poverty  alleviation  issue.   Government  and  private  companies   must  cooperate   to  direct  attack   poverty effectively.  In this study, we explore  how do local government and private corporations collaborate each other to  reducing poverty. We  choose  Province  of Lampung  because  of she has  many  poor  people  and has  been formulated local  policy  on  Corporate   Social  Responsibility  (CSR)  partnership.  We  find that  corporation considers   stakeholder issues  in obtaining  stakeholder,  engagement in their  CSR  activities.  The government plays  significant roles  in facilitating  stakeholder's partnership for CSR programs.  Finally,  the partnership can give a positive impact on poverty  alleviation. A partnership can be an effective long-term strategy for poverty reduction in Lampung  Province.","H1, HV",The Social Sciences,2017,
FKIP12,PENGARUH LINGKUNGAN SOSIAL DAN SIKAP REMAJA TERHADAP PERUBAHAN TATA NILAI,"Based on interviews to custom character, the author identifying there is a change of values in the village of Tanjung Harapan, Seputih Banyak Central Lampung Regency. The community used to be acquainted with local values and can run these values, now this value has already started to fade. The community began living individual in the association. This research aims to know the influence of the social environment and teen attitudes toward change values in the village of Tanjung Harapan, Seputih Banyak Central Lampung Regency. Research methods using quantitative descriptive. Data collection techniques using question form. Data processing to test the reliability using Product Moment formula, which is then followed by the formula Sperman Brown. Technique analyze data by using percentage determination.

      Based on the results of the research that has been conducted on the influence of the social environment and Teen Attitudes toward Change Values in the village of Tanjung Harapan ,Seputih Banyak Central Lampung Regency, then it can be inferred that there is an influence significantly between attitudes towards social and environmental values. The social environment has a role as a vehicle of non formal education in the framework of the establishment of the attitude of adolescents in associating and communicating.


Key Words : social environment, attitude, corporate value","H1, HM, HV, L1",Jurnal Pancasila dan kewarganegaraan studi pendidikan pancasila dan kewarganegaraan,2018-01,
