division,title,abstract,subjects,publication,date,keywords
FMIPA2,Histologi ulas vagina dan waktu siklus estrusmasa subur mencit setelah pemberian ekstrak rimpang rumput teki,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding dan makalah yang dipresentasikan,QP,,2013,
FMIPA2,Histologi ulas vagina dan waktu siklus estrusmasa subur mencit setelah pemberian ekstrak rimpang rumput teki,similarity,QP,,,
FMIPA2,PEMERIKSAAN STRUKTUR HISTOLOGIS DAN FUNGSI HATI MENCIT YANG TERPAPAR MEDAN LISTRIK TEGANGAN TINGGI,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding dan makalah yang dipresentasikan,QP,,2010,
FMIPA2,PEMERIKSAAN STRUKTUR HISTOLOGIS DAN FUNGSI HATI MENCIT YANG TERPAPAR MEDAN LISTRIK TEGANGAN TINGGI,similarity,QP,,2010,
FMIPA2,POLA RESISTENSI Pseudomonas sp. DARI SAMPEL PUS TERHADAP ANTIBIOTIK DI UPTD BALAI LABORATORIUM KESEHATAN PROVINSI LAMPUNG PERIODE AGUSTUS 2014-AGUSTUS 2015,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding dan makalah yang dipresentasikan,QP,,2015-11,
FMIPA2,POLA RESISTENSI Pseudomonas sp. DARI SAMPEL PUS TERHADAP ANTIBIOTIK DI UPTD BALAI LABORATORIUM KESEHATAN PROVINSI LAMPUNG PERIODE AGUSTUS 2014-AGUSTUS 2015,similarity,QP,,2015,
FMIPA2,Pengaruh Kebisingan Terhadap Kualitas Spermatozoa Mencit,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding dan makalah yang dipresentasikan,QP,,2013,
FMIPA2,Pengaruh Kebisingan Terhadap Kualitas Spermatozoa Mencit,similarity,QP,,2013,
FMIPA2,Pengaruh Protektif dan Kuratif Pemberian Suplemen Jus Buah Naga Putih (Hylocereus undatus) terhadap Histologi Tubulus Seminiferus Tikus Putih (Rattus norvegicus) Dewasa Galur Sprague dawley yang Diinduksi Siproteron Asetat.,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Agromedicine,2016,
FMIPA2,Pengaruh radiasi lampu merkuri terhadap berat dan panjang fetus mencit,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Biologi Eksperimen dan Keanekaragaman Hayati,2013,
FMIPA2,Pengaruh radiasi lampu merkuri terhadap berat dan panjang fetus mencit,similarity,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2013,
FMIPA2,Potensi Ekstrak Etanol Daun Pare Sebagai Alternatif Obat Penyembuh Luka pada Punggung Mencit Jantan,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Penelitian Pertanian Terapan,2017-05,
FMIPA2,Potensi Ekstrak Etanol Daun Pare Sebagai Alternatif Obat Penyembuh Luka pada Punggung Mencit Jantan,similarity,QP,Jurnal Penelitian Pertanian Terapan,2017,
FMIPA2,Rhizome Extract of White Ginger Maintains Testicular Function of Aging Mice,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,QP,International Journal of Nutrition and Food Sciences,2016,
FMIPA2,Rhizome Extract of White Ginger Maintains Testicular Function of Aging Mice.,similarity,QP,International Journal of Nutrition and Food Sciences,2016,
FMIPA2,"Root Extract of Purwoceng Enhances Aggressiveness, but Not Libido, in Male Mice",Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,QP,Annual Research & Review in Biology,2017,
FMIPA2,"Root Extract of Purwoceng Enhances Aggressiveness, but Not Libido, in Male Mice",similarity,QP,nnual Research & Review in Biology,2017,
FMIPA2,Sperm Quality of Mice Decreased by Seed Extract of Papaya (Carica Papaya L),Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,QP,European Journal of Biomedical and Pharmaceutical Sciences,2018-08,
FMIPA2,Sperm Quality of Mice Decreased by Seed Extract of Papaya (Carica Papaya L),similarity,QP,European Journal of Biomedical and Pharmaceutical Sciences,2018,
FMIPA2,Struktur Histologi Kartilago Epifisialis Fetus Mencit Setelah Pemberian Ekstrak Metanol Rimpang Teki,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2014-11,
FMIPA2,Struktur Histologi Kartilago Epifisialis Fetus Mencit Setelah Pemberian Ekstrak Metanol Rimpang Teki,similarity,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2016,
FMIPA2,Struktur Histologis Hati Mencit Sebagai Respon Terhadap Kebisingan,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: prosiding dan makalah yang dipresentasikan,QP,,2013-11,
FMIPA2,Struktur Histologis Hati Mencit Sebagai Respon Terhadap Kebisingan,similarity,QP,,2013,
FMIPA2,Struktur Tulang Belakang Fetus Mencit Setelah Pemberian Ekstrak Etanol Rimpang Teki,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Biologi Eksperimen dan Keanekaragaman Hayati,2016-01,
FMIPA2,Struktur Tulang Belakang Fetus Mencit Setelah Pemberian Ekstrak Etanol Rimpang Teki,similarity,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2016,
FMIPA2,Testicular Function of Rats Treated with Water Extract  of Red Ginger Combined with Zinc,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,QP,Journal of Food and Nutrition Research,2016,
FMIPA2,Testicular Function of Rats Treated with Water Extract of Red Ginger Combined with Zinc.,similarity,QP,jurnal of food and NR,2016,
FMIPA2,Uji Senyawa Taurin Sebagai Antikanker Terhadap Jumlah Sel-sel Leukosit dan Sel-sel Eritrosit Mencit yang Diinduksi Benzo(A) Pyren Secara in Vivo,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Penelitian Pertanian Terapan,2016-05,
FMIPA2,Uji Senyawa Taurin Sebagai Antikanker Terhadap Jumlah Sel-sel Leukosit dan Sel-sel Eritrosit Mencit yang Diinduksi Benzo(A) Pyren Secara in Vivo,similarity,QP,Jurnal Penelitian Pertanian Terapan,2016,
FMIPA2,efek protektif ekstrak daun binahong terhadap gambaran histopatologi hati tikus galur spragae dawley yang diinduksi et,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Majority,2014-02,
FMIPA2,efek protektif ekstrak daun binahong terhadap gambaran histopatologi lambung tikus galur sprague dawley yang diinduksi etanol,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Majority,2014-02,
FMIPA2,efek protektif ekstrak daun binahong terhadap gambaran histopatologi lambung tikus galur sprague dawley yang diinduksi etanol,similarity,QP,MAJORITY,2014,
FMIPA2,efek protektif ekstrak daun binahong terhadap gambaran histopatologi tubulus proksimal ginjal tikus galur sprague dawley yang diinduksi etanol,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Majority,2014-02,
FMIPA2,efek protektif ekstrak daun binahong terhadap gambaran histopatologi tubulus proksimal ginjal tikus galur sprague dawley yang diinduksi etanol,similarity,QP,Majority,2014,
FMIPA2,"efek teratogenik ekstrak rimpang rumput teki terhadap jumlah fetus, panjang depan dan belakang serta malformasi fetus mencit",Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2016-01,
FMIPA2,"efek teratogenik ekstrak rimpang rumput teki terhadap jumlah fetus, panjang depan dan belakang serta malformasi fetus mencit",similarity,QP,Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,2016,
FMIPA2,effect of exposure to high voltage electrical field in abnormalitles mycardial bucieus mouse,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah internasional,QP,JUKE,2013-03,
FMIPA2,effect of exposure to high voltage electrical field in abnormalitles mycardial bucieus mouse,similarity,QP,Juke Unila,2013,
FMIPA2,ekstrak etanol daun sirsak berpotensi memiliki efek kemoterapi pada kanker payudara tikus,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,jurnak kedokteran brawijaya,2014-08,
FMIPA2,pengaruh paparan sinar lampu ultraviolet terhadap berat organ dan gambaran histopatologi hepar mencit jantan,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Majority,2014-02,
FMIPA2,pengaruh paparan sinar lampu ultraviolet terhadap berat organ dan gambaran histopatologi hepar mencit jantan,similarity,QP,Majority,2014,
FMIPA2,pengaruh pemberian ekstrak rimpang rumput teki pada endometrium mencit,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,JUKE,2013-09,
FMIPA2,pengaruh pemberian ekstrak rimpang rumput teki pada endometrium mencit,similarity,QP,Juke Unila,2013,
FMIPA2,peningkatan ketebalan miokardium mencit akibat paparan medan listrik tegangan tinggi,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Majalah Kedokteran Bandung,2013-09,
FMIPA2,peningkatan ketebalan miokardium mencit akibat paparan medan listrik tegangan tinggi,similarity,QP,jurnal MKB,2013,
FMIPA2,perbandingan obat amaryl dengan ekstrak rimpang rumput teki terhadap gula pada mencit jantan yang diinduksi aloksan,Hasil penilaian sejawat sebidang atau peer review karya ilmiah: jurnal ilmiah nasional,QP,Jurnal Penelitian Pertanian Terapan,2016-01,
FMIPA2,perbandingan obat amaryl dengan ekstrak rimpang rumput teki terhadap gula pada mencit jantan yang diinduksi aloksan,similarity,QP,Jurnal Penelitian Pertanian Terapan,2016,
FMIPA2,"Lipid Contain of Three Microalgae on Culture 
with Different pH and Salinity","Three species of microalgae were used in this study, namely Nitzschia sp., Porphyridium sp., and
Tetraselmis sp., which collected from the Lampung Agency of Maricultures – Ministry of Coastal and Marine
Affairs.  They were cultured in room temperature with 12:12 day light and given different salinities and pH for
treatment groups with complete randomized design. Nitzschia sp. and Porphyridium sp. were treated within
factorial design 2x2, namely 20 and 40 ppt in salinities and 5 and 10 in pH, while the Tetraselmis sp. was given
with factorial 3x3, namely 10, 15, 20 ppt of salinities and 5, 8, 9.5 in pH.  All the cultures for 7 days were replicated
3 times.  Analysis of variance followed by LSD at 5% level of significant was applied to analyse the data on
specific growth rate and total lipid contains.  The results indicated that highest growth rate of Nitzschia sp. was in 20 ppt of salinity and at pH of 10, while Porphyridium sp. was in 40 ppt salinity and at pH of 5.  But the highest lipid content of Nitzschia sp. was in 40 ppt of salinity with 5 pH, and Porphyridium sp. was in 40 ppt of salinity and 5 in pH. Tetraselmis sp. had the highest growth rate in 20 ppt of salinity and at pH of 9.5, but the highest total lipid of it was in 10 ppt of salinity with 9.5 pH.",QP,IOP Proceedings,2019-08,
FMIPA2,Identification of bacteria causing Vibriosis (Vibrio sp) on white snapper (Lates calcarifer) reared in the marine cultivation ponds (Similarity Check),"Vibrio is a group of bacteria that causes Vibriosis in many aquatic biota cultivated in ponds. This research aims to
determine the type of the Vibrio sp. which causes vibriosis disease in white snapper reared in the marine cultivation
ponds at the Center for Marine Cultivation Fisheries (CMCF) Lampung, Indonesia. The research was conducted using
investigative method by isolating Vibrio bacteria from the organ in white snapper, mud, and water. The bacterial isolates
were indentified using biochemical test. The reseach parameters are TPC (Total Plate Count) Vibrio sp., water
temperature, pH, salinity, DO, BOD and ammonia. The results showed there were three types of isolates that are
suspected as the Vibriosis bacteria in white snapper fish namely Vibrio vulnificus, Vibrio alginolyticus and Vibrio
parahaemolyticus. The three isolates obtained were known to be α-hemolysis. The enviromental quality parameters are
as follows: water temperature of 29.8 °C, pH 7.8, salinity 33 psu, DO 4.4 mg / L, BOD 2.2 mg / L and ammonia 2.2 mg /
L. The TPC-values of the bacteria Vibrio sp. isolated from the inlet, the main chambers, and the outlet of the pond are: <25 CFU/ ml, 7.6x104 CFU/ml, and 2.1x103 CFU/ml respectively. The levels of ammonia and calculation of TPC-values of Vibrio bacteria are exceeds the water quality standards for the fish farming.","QL, QP",,2022-09,
FMIPA2,UJI EKSTRAK DAUN KEMANGI (Ocimum sanctum L.) DALAM BENTUK SALEP DAN SPRAY SEBAGAI SKABISIDA TUNGAU Sarcoptes scabiei,"The use of scabies drugs (scabicide) is generally made from synthetic chemical compounds. The effect of the administration of synthetic chemical compounds is the resistance of mites to drugs. Basil leaves can be an alternative to scabicide because they contain essential oils containing active ingredients eugenol, cineol, and flavonoids. The study was conducted in October-November 2019. The purpose of this study was to determine the potential of basil leaf extract as a scabicide and to find out the basil leaf extract preparations that were more effective between ointment and spray. This research was an experimental type with a Completely Randomized Design (CRD) consisting of four treatment groups (control +, control-, basil leaf extract ointment, basil leaf extract spray) and six replications. The research data were analyzed using One Way (ANOVA) and the results showed that there was a
significant difference in the width of the scab between treatments (p = 0.000). The results of the study were continued using Fisher LSD (Least Significant Different) at a 5% significance level, the smallest scab width obtained in the basil leaf extract ointment preparation. The conclusion from this research is that basil leaf extract can be used as a scabicide and ointment preparations are more effective than spray.

Keywords:body mass index (BMI), diabetes melitus tipe 2, total cholesterol","QL, QP",Jurnal Medika Malahayati,2020-01-01,
FMIPA5,The Effect of Immersion Time and Dose Variation of Steroid Extract of Sea Cucumber (Holothuria scabra) Towards Sex Reversal of Juvenile Freshwater Crayfish (Cherax quadricarinatus),"Freshwater crayfish (Cherax quadricarinatus) is one of fishery commodities which is highly market demand. In order to increase the number of male critters, it is important to know about sex reversal on crayfish. One method of manipulating sex reversal in crayfish is by dipping in steroid hormones. Sea cucumber is one type of marine commodities that has domestic and international valueas a potensial fishery commodities. The sea cucumber contains a bioactive substance called steroid compound. The aim of this research is to know the effect of dipping time and dose variation of steroid extract of sea cucumber on sex reversal to male on juvenile freshwater redclaw crayfish (C. quadricarinatus).  The research used Factorial Random Design (FRD) with 9 teartments and 3 replications. The data was analyzed by using analysis of variance (Anara) in accordance with the design used Completely Random Design (CRD) of two variables.  When there was any difference, the test must be continued with the Smallest Different Test (α =5%). The result showed that immersion in 2mg/L of steroid extract of seacucumber for 18 h was the best treatment as it resulted the highest number of male percentage at 79 ,86% and the lowest was in control at 31,03%. Also, the steroid influenced on several aspects of growth, such as total length, daily weight and biomass of juvenile crayfish, but it was not give significantly effect on their survival rate.Giving the steroid extract of seacucumber with different immersion time has resulted the formation of male monosex in juvenile crayfish with the best treatment in 18 h of soaking and dose of 2mg/L.",QP,,2017-07-13,
