division,title,abstract,subjects,publication,date,keywords
FT1,"STRIPPING FILTER IMPLEMENTATION FOR INTERPRETATION TIME-LAPSE
MICROGRAVITY DATA KAMOJANG FIELD 2006-2007","Filter stripping equation were derived from a prims
model that was developed from Cordell’s (1985) and
Aina’s (1994) equations. Simulation of synthetic data
at filter stripping uses parameters of a model giving a
large error. Therefore, filter stripping needs to be
modified. The modification is done by adding a
weighted factor (Ω) in the filter stripping equation.
Weighted factor (Ω) range from 0.3 -0.7 related to
complexity of object model. Growing complicated
object model then weighted factor value getting
smaller, and also do on contrary. Result show the
addition of weighted factor can reduce error to 20-
50%.
Implementation stripping filter can separate
microgravity anomalies as a result of reservoir mass
deficit due to exploiting of vapor and or addition of
reservoir mass from geothermal injection wells from
gravity anomaly as result of lowering of water table.
Deficit district (dry-out) is show by negative
microgravity time-lapse anomaly (-) and addition
mass of injection water at reservoir (recharge) is
show by positive microgravity time-lapse anomaly
(+). Negative microgravity time-lapse anomaly is
represented as negative change of density anomaly ( -
) and positive microgravity time-lapse anomaly (+) is
as positive change of density.
Based on time-lapse anomaly microgravity maps
between period of July 07 to June 06, negative
concentration anomaly locates in western field that is
around rim structures. This can be related to activity
of production wells in the area. Based on 3D cross
section map at depth of 1100 m (+400 m asl), this
area is represented by negative density from – 0.02
up to – 0.04 gram/cm3. This also proves that injection
amounts through injection well in the area is not
effective. Positive anomaly is represented by
accumulation of injection water from injection well
and or accumulation of water meteoric flowing
through faults.",QC,"PROCEEDINGS, 2nd ITB Geothermal Workshop 2013",2013-03-04,
FT1,"STUDI PENDAHULUAN METODA GAYA BERAT DI LAMPUNG
BAGIAN TIMUR DAN IMPLIKASINYA TERHADAP POTENSI MIGAS
DI PROVINSI LAMPUNG","Secara geologi, Lampung merupakan wilayah tinggian, atau sering disebut dengan istilah Lampung High. Lampung memiliki banyak singkapan yang menarik, singkapan tersebut dapat memberikan informasi tentang proses yang pernah dan akan terjadi di Lampung. Salah satu singkapan (outcrop) yang menarik adalah intrusi batuan granit di Lampung Bagian Timur. Kondisi geologi outcrop granit ini dan implikasinya terhadap sumber daya alam Lampung belum banyak diketahui. Ditinjau dari keberadaan petroleum system, wilayah Lampung bukan merupakan sebuah cekungan, sehingga kecil kemungkinan untuk mendapatkan sedimen yang tebal disini. Akan tetapi, pada tahun 2005, dibuka blok migas yang terletak di bagian utara Lampung, hal ini mengindikasikan bahwa Lampung memiliki potensi migas, dan hal ini belum banyak diketahui
orang dikarenakan penelitian diwilayah ini masih sangat jarang. Penelitian ini merupakan studi pendahuluan dengan metoda gayaberat dan analisa gradient pada anomali Bouguer Lembar Tanjung Karang. Analisis gradien horisontal dilakukan untuk mengetahui batas kontak kontras densitas arah horisontal struktur geologi wilayah tersebut. Hasil pemodelan struktur geologi sampai dengan kedalaman 10 km menunjukan adanya lapisanlapisan formasi batuan dan struktur seperti sesar/patahan dan intrusi. Keberadaan struktur seperti patahan dan intrusi juga diperkuat dengan hasil analisis gradien horizontal dan Second Horizontal Derivative (SHD). Hasil analisis SHD juga menunjukkan struktur patahan naik dan patahan turun dengan jelas. Batuan alas yang ditunjukan oleh hasil pemodelan merupakan
Kompleks G. Kasih (Pzg) dengan densitas antara 2,39-2,95 g cm-3. Pengetahuan tentang batas-batas formasi batuan dan endapan granit hasil pelapukan dapat dijadikan penanda keberadaan sedimen dan struktur cekungan migas di Lampung. Karena bagian granit yang ditransport dan diendapkan sebagai granite washed dibagian rendahan dapat menjadi reservoir yang baik bagi migas, jika faktor-faktor pendukungnya memadai.",QC,Prosiding Seminar Hasil Penelitian & Pengabdian Kepada Masyarakat,2011-10,
FT1,CAPROCK AND RESERVOIR INTERPRETATIO OF ARJUNO-WELIRANG GEOTHERMAL SYSTEM FROM 2D MT AND 3D GRAVITY MODEL,"This study was conducted to model the geothermal system Arjuno-Welirang northern part from the MT and gravity data. MT modeling done in 2D and gravity in 3D. From 2D MT model
of North-South trending shows model 2 layer resistivity, ie resistivity low (<10 Ohm.m) associated with basalt lava rock with clay mineral alteration and an alleged caprock. And layer with moderate resistivity (60-100 Ohm.m) associated with the Lower Quaternary andesite-old who is the reservoir system.
Distribution of Bouguer anomaly reflects the lithology of rock on the surface. Relatively low anomalies in the North (25-28 mGal) allegedly associated with pyroclastic flows. High anomaly in the South (> 43 mGal) associated with Mount
Anjasmoro products spread to the South West section with the composition of andesitic-basaltic lava. 28-40 mGal anomalies are thought to relate to Lava Welirang I spread toward the center of the North with the composition of basalt lava. From 3D models Bouguer anomaly inversion results show a layer with a density of 1.49 gr/cm3 - 2.4 gr/cm3 with clay type material which is suspected
as caprock, located at a depth of 900 m - 2100 m DBMTS. There is a low density anomaly associated with Coban Hotspring. And layer with a density of 2.4 gr/cm3 - 3.0 gr/cm3 an alleged andesite reservoir, is at a depth of about ≥ 1.5 km DBMT.",QC,"PROCEEDINGS, 13th Indonesia International GEOTHERMAL Convention & Exhibition 2013",2013-06-12,
FT1,2D Gravity Qualitative Modeling to Identify Bedrock and Volcanic Rocks in South Lampung Region,"Gravity measurement has been conducted in South Lampung area to study the characteristics of the distribution of bedrock and igneous rocks, especially those that can be utilized for development in the National Strategic Area of the Sunda Strait. This study uses a 2D qualitative modeling method and utilizing spectrum analysis of complete Bouguer anomaly data. Based on the result of modeling of residual gravity anomaly, it was found that the intrusion pattern on Sulan granitoid pluton and surrounding plutons showed a significant intrusion of the body and scattered in some Tarahan area. 2D qualitative modeling shows Paleozoic metamorphic rocks are responsible as bedding rocks, and the spread was identified scattered throughout the study area, although it cannot be ascertained whether the bedrock in the Bakauheni area is precisely the same rock as the bedrock in Tarahan area. Meanwhile, Quaternary volcanic rocks are still dominated by tuffaceous sandstone and breccia. This method also confirms that andesite lava is commonly found as a product of the eruption of Mount Rajabasa and Pre-Rajabasa in the Bakauheni region. Nevertheless, some potential of basaltic andesite rocks can be obtained in monogenetic volcanic zones exposed around the foot of Mount Rajabasa.","QC, QE",Jurnal Ilmiah Pendidikan Fisika Al-BiRuNi,2020-04,
FT1,"Pemodelan 2D dan 3D Geolistrik Tomografi untuk
Interpretasi Bidang Gelincir dan Arah Aliran Air Pada Struktur Bawah Permukaan Rel Kereta Api di Baturaja, Sumatera Selatan","Monitoring the subsurface conditions of a railroad is an essential part of the railroad system operations. This study intends to delineate the subsurface layers of the railroad tracks, that often shifts and slides, by using the dipole-dipole geoelectric method. The 2D and 3D geoelectric modeling are implemented to determine the sliding surface and the direction of water flow. The 2D model can identify three main layers, which are the soil pavement layer at the top, the layer with low resistivity (4-60 Ohm.meter) and the bedrock layer (100-500 Ohm.meter). A layer with low resistivity is thought to contain water as a cause of the landslides. The boundary plane of this layer is covered by bedrock at a depth of 5-17 meters, which is thought to be a sliding surface. The 3D model can delineate the direction of water flow below the surface of the railroad tracks, i.e., the Northeast-Southwest direction across the bottom of the railroad tracks.","QC, QE",Wahana Fisika,2019-12,
FT1,"DELINEASI SUB-CEKUNGAN SORONG BERDASARKAN
ANOMALI GAYABERAT","Sorong Sub-Basin Delineation is interpreted through gravity anomaly patterns, fracture patterns,rifting, height of residual anomalies, Second Vertical Derivative (SVD) analysis, 2D modeling and structural noses. The data processing method used in this study is to perform gravity correction to obtain a complete Bouguer Anomaly, spectrum analysis to obtain regional and residual depth estimates
and width of the screening window, regional and residual anomaly separations with moving average methods, SVD analysis, qualitative interpretation and quantitative. Processing results show that the Complete Bouguer Anomaly pattern in the southern part of the study area is dominated by low anomalies with values of 58 to 76 mGal caused by sedimentary rock formations. While the high anomaly is found in the north with values of 88 to 106 mGal which is igneous rock formations. The residual depth of about 2.77 km below the surface with anomaly values of -9 to 10 mGal is shallow sedimentary rock. While the regional depth of about 10.63 km below the surface with an anomaly value of 60 to 100 mGal is interpreted as bedrock. Qualitative and quantitative interpretations show that there is a sub-basin in the study area located on Arar nose. The direction of hydrocarbon migration originates from West to East following the fault structure. Based on this research, it is assumed that the main Sorong fault is not only a shear fault type but also a normal fault type.","QC, QE, TA",Jurnal Geocelebes,2020-04,
FT1,"Identifikasi Zona Perubahan Massa Bawah Permukaan dan Subsidence Dengan Metode Gayaberatmikro 4D, Gradien Vertikal Gayaberatmikro dan Inversi Linier, Studi Kasus: Lapangan Panasbumi Kamojang","The major causes of gravity change are mass change in reservoir (subsurface) and vertcal ground movement (subsidence). While the observed gravity change, called as time-lapse microgravity anomaly, is as superposition of all the causes, hence how to identify each source is very important because some of causes could have similar response. As example is increase of subsurface density (mass) and subsidence. In order to minimaize this uncertainty, time-lapse vertical gradient microgravity associated with its time-lapse microgravity is analyzed. Microgravity ang vertical-gradient measurement has been conducted at 87 station which distributed in geothermal field of Kamojang and anlyzed to identify subsurface source. The time-lapse microgravity anomaly of June-November 2006 periode showed the anomaly value in range of -240 to 120 microgal and vertical-gradient in the range of -200 to 240 microgral. The time-lapse microgravity anomaly of June-November 2006 periode showed the anomaly value in range of -240 to 120 microgal that relate with the existance of density change in the range of -0.25 to 0.30 g/cc. This density contrast could be used as a representation of not only for fluid and pressure increase for positive density contras but also fluid and pressure decrease for negative density contrast.",QC,Jurnal Sains MIPA,2007-08,
FT1,"INTERPRETASI ANOMALI MEDAN MAGNETIK PADA
DAERAH PANASBUMI WAY RATAI LAMPUNG","This study aims to interpret the geological model of the subsurface geothermal area Ratai Way of magnetic data and its correlation with surface geothermal manifestations. The study begins by performing magnetic measurements, magnetic
data processing to obtain the total magnetic anomaly. Then performed upward continuation to reduce the influence of shallow effects, and reduction to the pole. The value of magnetic anomalies reduced to pole results have a range
between -350nT to 400nT. Low value of magnetic anomalies are interpreted in the center area of research related to the existence of geothermal manifestations. To get a model of the subsurface structure is done by using a 3D inversion
modeling Mag3DC program. 3D modeling results show susceptibility range of 0.00 up to 0.0075. Groups of low magnetic anomaly is a young volcanic deposite (Qhv) that consists of andesitebasalt lava, breccia and tuff who suffered alteration. Of magnetic anomalies and the
surrounding landscape, supposedly an area of research is out flow and up flow in Mount Ratai.",QC,PROCEEDINGS The 11TH ANNUAL INDONESIAN GEOTHERMAL ASSOCIATION MEETING & CONFERENCE,2011-12-12,
FT1,"DELINIASI BIJIH BESI DENGAN PEMODELAN
2D DAN 3D METODE MAGNETIK","The research area is at UTM 624399 – 625558 and UTM 9991175 – 9992510 with an IGRF value of 42800, inclination -150 and declination -0,030. Geographically, it is in the East and South-East of Talamau Mountain range. Regionally, this research area is controlled by convergent tectonic evolution around the mountain of Sumatera Island, belonging to surface arch zone and magmatic arch from Sumatera tectonic formation, in spite of the region bassist of disseminating magmatic quarter. It means that the research area has the potential for the existence of active volcano which produced lava containing iron. The iron ore of research area is produced by the Talamau Mountain range. It was formed at epoch quarter (Holosen-Pleistosen) from compiler rocks, like volcano rock, basalan-andesite-desit. The declination conducted by making 2D and 3D magnetic
modeling methods. The results of 2D and 3D modeling are shown by iron ore in three places, A, B and C, with depth of 60 metres. Susceptibility range at 0,007 cgs (103 SI) with compiler rocks, that is granite, andesite-basalt, desite combined with iron ore.",QC,Prosiding Seminar Nasional Sains dan Teknologi IV,2011-11-29,
FT1,Determination of Negative Density changes in the Kamojang Geothermal Field using TimeLaPse MicrogravitY AnalYsis,"Cround defonnations and gravity changes rvere tnesured in
order 10 study density distribution changes caused by the
production and re-injection into the Karnojang geothennal
ieseru'oir, In the last two years (2006-2007) we conducted
two elevation measuremenls, in July 2006 and July 2007 In
addition. we carried out three microgravity surveys' in June
2006, Novetrber 2006 and July 2007. The gravity stations
were located at 88 benchrnarks to cover the sunr'ey area'
From those three maps we have already made two tlmelapse rnicrogtavity anorraly change n-taps, covering the
periods ofJune-November 2006 and June 2006-Ju1y 2007'
Gravity effects due to density change in the reservotr
(caused by production/re-injection) were obtained by
coffecting the measured gravity anomalies of the
gravitational effect to vertical gtound rnovements
isubsidence) and ground waler level changes. Gravify
anomaly measured on the surface due to elevation change
has a positive value for elevation lowering (subsidence) and
the gravity change is approximately 3 pGal for 1 cm
elevation change. Graviry anomaly related to dynatnic
groundwater was corected by a stripping frlter. By using
inversion methods, a map of density distribution changes
has been produced during this period.",QC,Proceeding World Geothermal Congress 2010,2010-04-25,
FT2,"IDENTIFIKASI ZONA PERUBAHAN MASSA BAWAH PERMUKAAN DAN
SUBSIDENCE DENGAN METODE GAYABERATMIKRO 4D, GRADIEN VERTIKAL GAYABERATMIKRO DAN INVERSI LINIER
STUDI KASUS: LAPANGAN PANASBUMI KAMOJANG","The malor causes of gravity change are mass change in reservoir (subsurface) and vertical ground movement
(subsidence). While the observed gravity change, called as ttme-lapse microgravity anomaly, is as superposiilon of all
the causes, hence how to identify each source is very important because some of causes could have similar response. As example is increase of subsurface density (mass) and subsidence. In order to minimize this uncertainty, time-lapse vertical gradient microgravity associated with its time-lapse microgravity is analyzed. Microgravity and vertical-gradient measurement has been conducted at 87 stations which distributed in geothermal field of Kamojang and analyzed to identify subsurface source. The time-lapse microgravity anomaly of June-November 2006 period showed the anomaly value in the range of -240 to 120 microgal and vertical-gradient in the range of -200 to 240 microgal. The time-lapse
microgravity anomaly of June-November 2006 period showed the anomaly value in range of -240 lo 120 microGal that
relate with the existence of density change in the range of -0,25 to 0.3 g/cc . This density contrast could be used as a representation of not only for fluid and pressure increase for positive density contras but also fluid and pressure decreasefor negative density contrast",QC,Jurnal Sains MIPA,2007-08,
FMIPA1,"Design and Build Entry Access Restriction System
Laboratory Using Radio Frequency Identification 
(RFID) and Keypad Technology","The laboratory access restriction system has been realized using RFID and
keypad technology, based on an Arduino microcontroller as a processor. The
system has recorded users who entered the room by identifying the RFID tag
(transponder) used to open the door from the outside. As for access outside the
room, the user only needs to enter the password as identification data on the
keypad, and the system would reduce the number of room users and open the
door. The output of this system was a solenoid lock which functions as an
electronic lock and an LCD to display the status of the RFID reading. The test
results showed that the system created can work well. RFID Reader was able to
read tags with a maximum distance of 4 cm. The program counter functions well,
so the number of users was limited to 15 (50% of the maximum capacity).",QC,"Journal of Energy, Material, and Instrumentation Technology",2022-05-01,
