division,title,abstract,subjects,publication,date,keywords
FISIP2,Clientelism In Bandar Lampung's Mayor Election:2018: A Case study of Herman H.N and Yusuf Kohar as candidate pair,Hasil Penilaian Peer Review/Teman Sejawat,HF,"masyarakat, kebudayaan dan politik",2018-12-08,
FISIP2,Distribute Politics and Manipulative In Local Election,Hasil Penilaian Peer Review/Teman Sejawat,HF,Jurnal Politik Indonesia,2019-07-07,
FEB4,"MUTATIONS OF POSITION AND PERFORMANCE OF LOCAL GOVERNMENT PUBLIC OFFICERS:
AN EXPERIMENTAL STUDY","Purpose:
The purpose of this research is to evaluate the ambiguity and conflict characteristics of role stress variables capable of mediating a job transfer and official performance.
Research methodology:
This experimental research was conducted to obtain a causal relationship between the respondents in Lampung, Way Kanan Regency, and analyzed using the Anova method.
Results:
The results showed that officials' performance was significantly higher when experiencing low ambiguity, according to role and contingency theories. Furthermore, both attributes were lower when officials received high-frequency and did not mediate the relationship between job transfer and performance. 
Limitations:
This research is limited to paper and pencil, which prevents participants from feeling the real situation.
Contribution:
This research implies that job transfers can be conducted according to the needs and conditions of the local government.","HF, HF5601",Journal of Governance and Accountability Studies,2022-07-26,
FEB4,Penerapan  Manajemen  Keuangan  dan  Digital  Marketing pada   Pelaku   Usaha   Rengginang   di   Desa   Kunjir(The Implementation   of   Financial   Management   and   Digital Marketing to Rengginang Business entrepreneurs in Kunjir Village),"The  PkM  team  took  the  initiative  to  carry  out  service activities for the  Rengginang business  group to improve  the  skills and  insights of  partners  in  preparing  financial  reports  and  e-marketing for Minan Rengginang business actors.Method:This  service  activity  involves  the  Rengginang  Minan business  group  as  a  partner  of  this  service  activity.  The  methods used  in  this  activity  include  cognitive, persuasive,and  effective ways. Result:The   outcome   of   this   activity   is   an   increase   in   the participants' abilities and knowledge.Conclusion:This activity positively affectsthe participant group's skills, knowledge, and income","H1, HF, HF5601",Penerapan  Manajemen  Keuangan  dan  Digital  Marketing pada   Pelaku   Usaha   Rengginang   di   Desa   Kunjir(The Implementation   of   Financial   Management   and   Digital Marketing to Rengginang Business entrepreneurs in Kunjir Village),2021-09-23,
FP1,"How Product Quality, Price and Service Quality Impact Customer Satisfaction? Case Study at Son Hojisony Meatball","Customer satisfaction is assessed after transaction or as a result of a comparison between what is felt and what
is hoped. Customer satisfaction can thus be used to evaluate a company's future prospects based on how well or
poorly it is currently performing. The effect of product quality, price, and service quality perspectives on customer
satisfaction at Bakso Son Hajisony during the COVID-19 pandemic will be studied in this study. The results of
the descriptive verification approach were examined using the ex post facto methodology and surveys in this study.
75 respondents were used to test the hypotheses using simple linear regression and multiple linear regression.
Product quality, price and service quality all have significant effect on customer satisfaction according to the
data","HB, HF, HJ",Economic Education And Entrepreneurship Journal,2022,
FEB6,"Prosiding Penelitian SEminar NAsional Forum Manajemen Indonesia (FMI) ke-9, PEnguatan Daya Saing Melalui Inovasi, Manajemen PEngetahuan dan Jejaring, Semarang 8 - 10 November 2017","Perkembangan teknologi informasi dan komunikasi berdampak pada perubahan perilaku konsumen, yang sebelumnya berbelanja secara konvensional dengan melakukan pembelian melalui transaksi tatap muka, kini berbelanja secara virtual melalui perangkat elektronik yang terhubung dengan media internet. Belanja online menawarkan beberapa kelebihan yang menjadi faktor positif mendukung konsumen untuk melakukan berbelanja online. Namun belanja online juga memiliki kelemahan potensi terjadinya risiko kerugian yang berdampak negatif pada perilaku konsumen dalam memutuskan pembelian onlinenya.
Tujuan penelitian ini untuk mengetahui pengaruh dimensi persepsi risiko yang terdiri dari risiko keuangan, risiko produk, risiko waktu, risiko pengiriman, risiko sosial, dan risiko keamanan informasi terhadap perilaku konsumen dalam belanja online, dengan responden para konsumen di Bandar Lampung yang pernah melakukan belanja online sebanyak 100 orang. Pengambilan sampel dilakukan dengan metode non probability sampling menggunakan teknik purposive sampling. 
Hasil penelitian ini menyatakan bahwa tiga dimensi risiko yakni risiko produk, risiko pengiriman, dan risiko keamanan informasi terbukti berpengaruh terhadap perilaku konsumen dalam memutuskan belanja online. Sementara tiga dimensi risiko lainnya, yakni  risiko keuangan, risiko waktu, dan risiko sosial tidak terbukti berpengaruh terhadap perilaku konsumen dalam memutuskan berbelanja online.
Kata kunci:  risiko keuangan, risiko produk, risiko waktu, risiko pengiriman, risiko sosial, risiko keamanan informasi, belanja online",HF,Proseding Seminar Forum Manajemen Indonesia Ke-9,,
FEB6,MODEL PERSEPSI PERILAKU ETIS ONLINE RETAIL TERHADAP NIAT PEMBELIAN ONLINE DENGAN RISIKO DAN KEPERCAYAAN SEBAGAI PEMEDIASI,"Lingkungan belanja online dan offline menyajikan pengalaman belanja yang berbeda. Pada belanja online, konsumen berinteraksi dengan peritel di ruang maya tanpa adanya tatap muka, konsumen pun tidak dapat melihat dan memeriksa produk yang dibelinya secara fisik seperti yang terjadi pada belanja offline. Belanja online menimbulkan unsur ketidakpastian akan kualitas dan kinerja produk yang dibeli, layanan purna jual, keamanan e-transaction, privasi informasi pribadi, serta kredibilitas retail online. Hal tersebut memungkinkan terjadinya pelanggaran etika oleh retail online, adanya risiko pembelian yang dirasakan konsumen, dan unsur ketidakpercayaan konsumen pada retail online yang berasal dari perbedaan antara ekspektasi dan realisasi yang dirasakan konsumen serta berdampak pada niat pembelian onlinenya.
Tujuan penelitian ini adalah untuk menguji pengaruh persepsi perilaku etis online retail terhadap niat pembelian online konsumen melalui kepercayaan konsumen pada situs online dan risiko yang dirasakan konsumen yang memediasinya. Penelitian dilakukan secara survey dengan metode non-probability sampling dan teknik purposive sampling, terhadap 270 responden konsumen online di Bandar Lampung.
Hasil penelitian menunjukkan bahwa persepsi perilaku etis online retail berpengaruh secara tidak langsung terhadap niat pembelian online konsumen, yang dimediasi oleh kepercayaan konsumen pada situs online retail dan risiko yang dirasakan konsumen. Jika konsumen merasa situs online retail beretika, maka dapat menurunkan tingkat risiko belanja online yang dirasakan konsumen serta meningkatkan kepercayaan konsumen pada situs online retail yang berdampak pada semakin kuatnya niat konsumen untuk melakukan pembelian online

Kata Kunci :  Persepsi Perilaku Etis, Risiko Online, Kepercayaan Konsumen, Niat Pembelian Online","H1, HF",Prosiding Seminar Nasional Forum Pendidikan Tinggi Vokasi Indonesia (FPTVI) Tahun 2018: “Membangun Sinergi Penelitian Terapan Dengan Kebutuhan Pembangunan Daerah dan Dunia Industri”,2018-02-08,
FEB6,MODEL PERSEPSI PERILAKU ETIS ONLINE RETAIL TERHADAP NIAT PEMBELIAN ONLINE DENGAN RISIKO DAN KEPERCAYAAN SEBAGAI PEMEDIASI,"Lingkungan belanja online dan offline menyajikan pengalaman belanja yang berbeda. Pada belanja
online, konsumen berinteraksi dengan peritel di ruang maya tanpa adanya tatap muka, konsumen pun
tidak dapat melihat dan memeriksa produk yang dibelinya secara fisik seperti yang terjadi pada belanja
offline. Belanja online menimbulkan unsur ketidakpastian akan kualitas dan kinerja produk yang dibeli,
layanan purna jual, keamanan e-transaction, privasi informasi pribadi, serta kredibilitas retail online.
Hal tersebut memungkinkan terjadinya pelanggaran etika oleh retail online, adanya risiko pembelian
yang dirasakan konsumen, dan unsur ketidakpercayaan konsumen pada retail online yang berasal dari
perbedaan antara ekspektasi dan realisasi yang dirasakan konsumen serta berdampak pada niat
pembelian onlinenya.
Tujuan penelitian ini adalah untuk menguji pengaruh persepsi perilaku etis online retail terhadap niat
pembelian online konsumen melalui kepercayaan konsumen pada situs online dan risiko yang dirasakan
konsumen yang memediasinya. Penelitian dilakukan secara survey dengan metode non-probability
sampling dan teknik purposive sampling, terhadap 270 responden konsumen online di Bandar
Lampung.
Hasil penelitian menunjukkan bahwa persepsi perilaku etis online retail berpengaruh secara tidak
langsung terhadap niat pembelian online konsumen, yang dimediasi oleh kepercayaan konsumen pada
situs online retail dan risiko yang dirasakan konsumen. Jika konsumen merasa situs online retail
beretika, maka dapat menurunkan tingkat risiko belanja online yang dirasakan konsumen serta
meningkatkan kepercayaan konsumen pada situs online retail yang berdampak pada semakin kuatnya
niat konsumen untuk melakukan pembelian online","H1, HF",Prosiding Seminar Nasional Forum Pendidikan Tinggi Vokasi Indonesia (FPTVI) Tahun 2018: “Membangun Sinergi Penelitian Terapan Dengan Kebutuhan Pembangunan Daerah dan Dunia Industri”.,2018-02-08,
FEB6,"PENGARUH FAKTOR EXTERNAL TRIGGER CUES, IMPULSE BUYING
TENDENCY, INTERNAL CUES, DAN NORMATIVE EVALUATION
TERHADAP ONLINE IMPULSE BUYING DI BANDAR LAMPUNG","Awalnya pembelian online (online shopping) membentuk perilaku konsumen untuk melakukan pembelian
secara rasional, namun faktanya konsumen tidak bersikap rasional dan logis dalam memutuskan pembeliannya.
Konsumen sering kali melakukan pembelian tidak terencana, tanpa niat, spontan, reflek, tiba-tiba, dan otomatis yang
biasa disebut impulse buying.
Tujuan penelitian ini ingin mengetahui pengaruh variabel external trigger cues, impulse buying tendency, internal
cues, dan normative evaluation terhadap online impulse buying di Bandar Lampung, menggunakan alat analisis
regresi linear berganda dengan sampel sebanyak 100 responden. Pengambilan sampel dilakukan dengan metode non
probability sampling dan teknik purposive sampling terhadap para konsumen di Bandar Lampung yang pernah
melakukan pembelian impulsif secara online.
Hasil penelitian ini menunjukkan bahwa koefisien regresi External Trigger Cues, Impulse Buying Tendency,
dan Internal Cues bernilai positif dan signifikan. Artinya bahwa adanya pemicu eksternal yang datang dari pemasar,
kepribadian seorang konsumen untuk cenderung melakukan pembelian impulsif, serta keadaan emosional/suasana
hati seorang konsumen dapat mendorongnya untuk melakukan online impulse buying. Sementara koefisien regresi
variabel Normative Evaluation bernilai negatif dan signifikan, yang artinya bahwa adanya penilaian/evaluasi konsumen
mengenai kesesuaiannya dalam mengambil keputusan pembelian pada situasi tertentu akan mengurangi bahkan
menggagalkan pengambilan keputusannya untuk melakukan online impulse buying.
Kata Kunci: Online Impulse Buying, External Trigger Cues, Impulse Buying Tendency, Internal Cues, Normative
Evaluation","H1, HF",Prosiding Penelitian: Seminar Nasional Fakultas Ekonomi dan Bisnis Universitas Lampung,2017-12-11,
FEB6,PERSEPSI PERILAKU ETIS ONLINE RETAIL PADA KEPERCAYAAN KONSUMEN DAN NIAT PEMBELIAN ONLINE,"Transaksi elektronik melalui internet memberikan peluang bagi perilaku tidak etis, dimana pelanggaran etika lebih memungkinkan terjadi dalam transaksi elektronik dibandingkan pada transaksi tatap muka. Persepsi konsumen pada perilaku etis online retail secara umum mengacu kepada integritas dan tanggung jawab perusahaan online retail dalam menangani keamanan transaksi, kerahasiaan informasi, berlaku adil, dan jujur yang pada akhirnya akan melindungi konsumennya. 
Tujuan penelitian ini adalah untuk mengetahui pengaruh persepsi perilaku etis online retail terhadap niat konsumen dalam pembelian online baik secara langsung maupun secara tidak langsung melalui kepercayaan konsumen pada situs online yang memediasinya. Pengambilan sampel dilakukan dengan metode non probability sampling menggunakan teknik purposive sampling, terhadap 250 orang responden di Bandar Lampung.
Hasil penelitian ini menunjukkan bahwa persepsi perilaku etis online retail berpengaruh secara tidak langsung pada niat pembelian online konsumen, dimana kepercayaan konsumen pada situs online retail sebagai variabel mediasinya. Dengan demikian jika konsumen merasa situs online retail beretika, maka dapat meningkatkan kepercayaan konsumen terhadap situs online retail dan berdampak pada semakin kuatnya niat konsumen untuk melakukan pembelian online","H1, HF, HN",prosiding: Membangun Etika Sosial Politik Menuju Masayarakat yang Berkeadilan,2017-10-18,
FEB6,Online retailers’ ethics and its effect on repurchase intention: The mediating role of perceived risk,"Online shopping presents a different environment, atmosphere, and experience compared to offline shopping due to the convenience provided when transacting at any location through the internet from web browsers or mobile applications. However, ethical violations are more likely to occur during this mode of transaction compared to direct shopping. Consumers’ perceptions towards online retail ethics and the perceived risk caused by the uncertainties of transactions have been identified as the major problems causing hesitancies in making decisions for online shopping. Therefore, this study aims to investigate the effect of consumers’ perception of retail ethics and the perceived risk on repurchase intention. In addition, to investigate the role of perceived risk in mediating the relationship between consumers’ perception of retail ethics and repurchase intention in the context of online shopping. An online survey was conducted on customers that have experience in purchasing products on the marketplace website, while a structural equation model was also used to test the conceptual model of the study. The results showed that consumers’ perceptions of online retail ethics had positive effects and perceived risk had negative effects on repurchase intention. Additionally, it was observed that the perceived risk partially mediated the relationship between consumers’ perception and repurchase intention.","H1, HF",Cogent Business & Management,,
FEB6,PELATIHAN KEBERTAHANAN HIDUP USAHA MIKRO BINAAN LEMBAGA ZAKAT,"Lembaga zakat merupakan salah satu lembaga yang melakukan pemberdayaan masyarakat miskin. Kegiatan Pengabdian Kepada Masyarakat (PKM) ini bekerjasama dengan lembaga Zakat Nasional (Laznas) IZI Cabang Lampung. Salah satu upaya pemberdayaan masyarakat miskin yang dilakukan Laznas IZI adalah pemberdayaan usaha. Dalam hal pemberdayaan usaha bagi masyarakat miskin, tentunya dibutuhkan banyak bantuan agar usaha yang dikembangkan dapat bertahan hidup. PKM ini ikut membantu memberdayakan usaha masyarakat miskin dengan memberikan pelatihan yang dibutuhkan usaha mikro agar bertahan hidup. Diantara pengetahuan yang dibutuhkan adalah motivasi berinovasi, pemasaran dan inovasi produk, standarisasi produk serta pengelolaan modal usaha. Hasil pelatihan menunjukkan peserta sangat antusias dan  pengetahuan usaha mereka lebih meningkat.","H1, HD28, HF, HN",,2019-10-24,
FEB6,CEK PLAGIARISME: Pelatihan Pengembangan Kewirausahaan Wanita Berbasis Potensi Lokal pada Kelurahan Sukaraja Kecamatan Teluk Betung Selatan Bandar Lampung,,"H1, HF",,2023-01-20,
FEB6,"Pelatihan Pengembangan Kewirausahaan Wanita Berbasis Potensi Lokal Pada 
Kelurahan Sukaraja Kecamatan Teluk Betung Selatan Bandar Lampung","Pengabdian ini bertujuan untuk meningkatkan semangat, minat 
kewirausahaan wanita peserta pelatihan yang diukur dari meningkatnya skor test 
kewirausahaan setelah mengikuti pelatihan dibandingkan dengan sebelum mengikuti 
pelatihan dan juga meningkatkan etos kerja, kreativitas dan inovasi, produktivitas, 
kemampuan membuat keputusan dan mengambil risiko, serta kerjasama yang saling 
menguntungkan dan dengan menerapkan etika bisnis. Kegiatan Pelatihan dilaksanakan 
oleh dosen FE pada tanggal 25 Oktober 2010 pada pukul 08.00-17.00. Metode pengabdian 
dilakukan menggunakan metode 1) transfer bahan konsep 2) success story dan 3) Diskusi 
4) Konsultasi. Tim dosen pengabdian melakukan pemberian bekal pengetahuan terlebih 
dahulu dengan mentransfer konsep-konsep dalam melaksanakan beberapa program yang 
direncanakan. Kesimpulannya, Kegiatan pelatihan berhasil mengidentifikasi peserta yang 
memiliki jiwa kewirausahaan dan tingkat pengetahuan manajemen usaha kecil juga 
berhasil ditingkatkan melalui kegiatan pengabdian tersebut.","H1, HF",Jurnal Pengabdian Kepada Masyarakat,2023-01-20,
FEB6,"CEK PLAGIARISME: Penyuluhan Manajemen Usaha Mikro, Kecil Dan Menengah Budidaya Jamur di Kelurahan Rajabasa Kecamatan Rajabasa Kota Bandar Lampung",,"H1, HF",,2023-01-20,
FEB6,"Penyuluhan Manajemen Usaha Mikro, Kecil Dan Menengah Budidaya Jamur di Kelurahan Rajabasa Kecamatan Rajabasa Kota Bandar Lampung","Pengabdian ini bertujuan untuk meningkatknya pengetahuan pengusaha 
budidaya jamur tentang manajemen usaha mikro, kecil dan menengah khususnya 
pengetahuan dalam hal pengelolaan usaha mikro, kecil dan menengah budidaya jamur 
terkait dengan perencanaan usaha dan pengelolaan sumberdaya manusia, administrasi, 
distribusi produksi (pemasaran) dan keuangan; dan meningkatnya jiwa entrepreneurship 
bagi pengusaha budidaya jamur di Kelurahan Rajabasa Kecamatan Rajabasa Kota Bandar 
Lampung. Metode yang digunakan dalam kegiatan pengabdian kepada masyarakat ini 
melaluiceramahdan tanya jawab. Berdasarkan hasil pendampingan teridentifikasi niat 
para petani jamur untuk mengembangkan usaha berbasis jamur, seperti pengolahan 
jamur menjadi produk yang lebih bernilai ekonomi tinggi misalnya mengolah jamur 
menjadi sate jamur, jamur crispy, bakso jamur, tongseng jamur,dodol jamur dan lain-lain. 
Permodalan rencananya diperoleh melalui kelompok usaha bersama. Kegiatan 
penyuluhan berhasil mengidentifikasi peserta yang memiliki jiwa kewirausahaan dan 
tingkat pengetahuan manajemen usaha kecil juga berhasil ditingkatkan melalui kegiatan 
pengabdian tersebut.","H1, HF",Jurnal Pengabdian Kepada Masyarakat,2023-01-20,
FEB6,CEK PLAGIARISME: Pemanfaatan Produk Fintech bagi UMKM di Bandar Lampung,,"H1, HF, HJ",,2023-02-09,
FEB6,Pemanfaatan Produk Fintech bagi UMKM di Bandar Lampung,"Mengembangkan bisnis UMKM terkadang membutuhkan biaya yang tidak sedikit, dan solusi permodalan lembaga keuangan bisa menjadi pilihan utama para pengusaha. Sayangnya, tidak banyak pelaku UMKM yang dapat memanfaatkan fasilitas financial technology dalam menjalankan usahanya. Hal ini disebabkan beberapa faktor, salah satunya pelaku UMKM yang non-bankable. Fintech juga menjadi salah satu solusi bagi UMKM berdomilisi jauh dari pusat kota untuk memdapatkan permodalan. Tim pengabdian kepada masyarakat FEB-Unila telah mengadakan pelatihan  pemanfaatan fintech bagi UMKM di Bandar Lampung. Adapun output dari kegiatan ini yaitu peningkatan pemahaman peserta terkait beberapa produk fintech yang legal dan terdaftar di OJK yang dapat menjadi solusi bagi permasalahan permodalan para pelaku UMKM di Bandar Lampung sehingga terhindar dari pinjaman bodong atau tidak legal. Hasil uji pengetahuan sebelum dan sesudah pelatihan menunjukkan adanya peningkatan pengetahuan peserta terkait pemanfaatan produk fintech untuk pengembangan usaha.","H1, HF, HJ",Jurnal Pengabdian Masyarakat I-Com: Indonesian Community Journal,2023-02-09,
