division,title,abstract,subjects,publication,date,keywords
FISIP7,"Pembangunan Ketahanan Ekonomi Desa yang Berbasis Kearifan 
Lokal di Era Pandemi Covid-19 (Studi Kasus di Dusun Muhajirun, Desa Negara Ratu, Kecamatan Natar, Kabupaten Lampung Selatan)","Tujuan dari penelitian ini adalah untuk menganalisis ketahanan ekonomi dan Langkah-
angkah strategis yang dilakukan masyarakat di masa pandemi covid-19. Penelitian ini
mengambil lokasi Dusun Muhajirun, Desa Negara ratu, Kecamatan Natar, Kabupaten
Lampung Selatan. Penelitian ini menggunakan metode deskriptif  kualiitatif .  Metode ini
mendeskripsikan, menganalisa, dan mengklasifikasI; menyelidiki dengan wawancara.
Wawancara dilakukan melalui FGD terhadap masyarakat yang berkontribusi dalam aktivitas
sosial ekonomi dusun tersebut. Selain itu, pengumpulan data dilakukan dengan teknik
observasi dan studi dokumentasi
Hasil penelitian menunjukkan bahwa kearifan local yang dimiliki masyarakat Muhajirun
mampu mempertahankan eksistensinya. Kearifan lokal ini berupa nilai dan norma social yang
sudah terintitusionalisasi dalam kehidupan masyarakat. Ketahanan ekonomi yang dilakukan
masyarakat di masa pandemi covid ini menunjukkan usaha-usaha Bersama dalam beberapa
aspek kehidupan masyarakat. Sumber daya yang tersedia di dusun ini dikelola bersama, agar
semua masyarakat dapat tetap sejahtera.  

Kata Kunci: ketahanan ekonomi, kearifan lokal, dusun muhajirun",HM,,,
FISIP7,KAPASITAS EKONOMI MASYARAKAT PETANI KORBAN GUSURAN PT BNIL TULANG BAWANG DALAM PERSPEKTIF SUSTAINABLELIVELIHOOD,"ABSTRAK Penelitian  ini  hendak  menggambarkan  kondisi  sosial-ekonomi  komunitas  petani  korban gusuran  PT  BNIL  di  Kecamatan  Banjar  Margo,  Kabupaten  Tulang  Bawang,  Lampung. Penelitian  dilakukan  dengan  kerangka  pemikiran  ekonomi  politik  agraria  dan  pendekatan penelitian  kualitatif.  Penelitian  akan  dilakukan  pada  sample  satu  desa  yang  penduduknya korban  gusuran  PT  BNIL  serta  menjadi  pusat  pengorganisiran  serikat  petani  yakni  desa Bujuk  Agung.  Kajian  akademik  dan  laporan  jurnalistik  tentang  konflik  agraria  yang melibatkan  petani  Tulang  Bawang  dan  PT  BNIL  sudah  banyak  dihasilkan  namun  hampir seluruhnya  membahas  aspek  konflik.  Catatan  rinci  tentang  kondisi  sosial-ekonomi  apalagi struktur agraria  komunitas petani  yang  berkonflik  itu belum  tersedia.  Padahal, tanpa  adanya gambaran  rinci  tentang  kondisi  sosial-ekonomi  komunitas  petani  tergusur,  sulit  untuk mengetahui seperti apa konsekuensi dari dan bagaimana proses penggusuran berdampak pada komunitas  petani  setempatan.  Informasi  rinci  tentang  kondisi  sosial-ekonomi  juga  dapat digunakan  dalam  konteks  penguatan  kelembagaan  organisasi  petani  untuk  mendukung pelaksanaan  reforma  agraria  dari  “bawah”  yang  didorong  oleh  rakyat.  Penelitian  ini  akan menghasilkan   laporan   tentang   kondisi   sosial-ekonomi   sebagai   dasar   informasi   guna menggambarkan stuktur agraria di wilayah konflik di Tulang Bawang. 

Kata kunci: kondisi sosial-ekonomi, petani, sustainable livelihood",HM,Sosiologi: Jurnal Ilmiah Kajian Ilmu Sosial dan Ilmu Budaya,2020-03,
FP13,"KONDISI SOSIAL EKONOMI BURUH PENGRAJIN BATU BATA DI KELURAHAN CAMPANG RAYA KECAMATAN SUKABUMI
KOTA BANDAR LAMPUNG","Abstract
The limited job field encourages the society to look for other alternatives by
utilizing the existing environmental conditions to satisfy the needs of their families. One of the work  as a brick worker. Research aims to know the socioeconomic  conditions  of  brick  workers  from  November-  Desember
2019. This research used qualitatif descriptive methods. The respondents were bricker workers which was determined purposively amounted to 15
people.  The  results  of  this research  show  that  bricker workers have a productive age (100%) ,the formal education is still low(67%), the average household net income per month of Rp 3.320.000,- − Rp 3.433.000,- with per-capital income per month of Rp 1.106.000,- −Rp 1.147.000,- has not fulfilled  the  standard  UMR  in  Bandar Lampung  city.of  Rp  2.445.141,-. Qualitatively, based on perceptions, 66.7% of bricker workers said that the income they earned  was still insufficient  to fulfill their daily needs. The conditions and housing facilities are still inadequate.",HM,Jurnal Analisa Sosiologi,2021-04,
FISIP4,"HAKI Media, Teks, dan Budaya","Buku berjudul Media, Teks, dan Budaya ini merupakan upaya mencari temali diantara silang sengkarut relasi komunikasi dengan kekuasaan. Bahan utama penulisan buku ini adalah riset-riset penulis yang dipublikasikan pada sejumlah jurnal yang diikat dalam satu tema utama yaitu teks wacana dan relasi kuasa.",HM,,2022-01-26,
FISIP4,HAKI Sejarah Bredel 1994,"Buku ini dilandasi oleh penelitian perihal sejarah pembredelan pers tahun 1994. Alih-alih mengurai penyebab dan implikasi pembredelan, penelitian ini bermaksud untuk menemukan respon media di Indonesia terhadap pembredelan yang dilakukan pemerintah Orde Baru. Sekaligus menemukan kaitannya dengan respons jurnalis dan konteks sosial-politik pada masa itu.",HM,,2022-01-22,
FISIP4,Victim or Actors: The Typology of Indonesia Woman Journalists,"This paper aims to present a typology of woman journalists in media organizations. It utilizes
qualitative research method based on in depth interviews with a number of women journalists in the
Province of Lampung. Generally, journalist profession is regarded as a man’s world. The nature of
work in journalism is considered a competition, especially perceived by male journalists. Equality of
rights and obligations is also given a positive value by journalists. Likewise, the appreciation of the
voice of women in determining institutional policies is a concrete form of institutional recognition of
women's own presence. In the context of gender relations, women journalists reported experiencing
the patriarchal environment in which they work in. So much so, that even some women journalists
adopted patriarchal values at work. In the context of democratization of gender-based media, the
typology of women journalists makes it possible for activism efforts. Literatures also reported low
participation of women in media institutions, discriminative patterns of relationships, patriarchal
environment, low gender awareness as well as gender-sensitive journalistic work. The study found
that female journalists are divided into two typologies, which are: hegemonised women journalists
and women journalists as actors of resistance. Hegemony and resistance occur at three levels:
gender awareness, media institutions and media routine, as well as context of extra media and
patriarchal ideology.",HM,Jurnal Komunikasi: Malaysian Journal of Communication,2019,
FISIP7,The Contribution of Sugarcane Partnership for the Livelihood Structure and the Development of Rural Areas in Lampung Province of Indonesia,Peer Review,HM,,2021-07-08,
FISIP7,"(Lembar Review)
Pare: Dinamika Sosial Kampung Kursus Bahasa","Pare terkenal diseluruh dunia, setelah antropolog Clifford Geertz menulis The Religion of Java, dengan menyamarkan nama Pare menjadi “Mojokuto”. Pare merupakan salah satu kampung santri sebagai pusat pendidikan agama Islam, yang banyak tersebar di Kabupaten Kediri. Pondok pesantren modern yang terkenal dengan pembelajaran pendidikan bahasa asing terutama bahasa arab dan bahasa inggris, menjadi cikal bakal terkenalnya Pare sebagai kampung kursus bahasa dan popular juga dengan sebutan “kampung inggris”. Proses transformasi panjang dengan berbagai dinamika sosialnya desa Tulung Rejo dan Pelem telah meninggalkan jejak-jejak perubahan sosial yang signifikan. Kampung kursus bahasa telah memberikan warna modernisasi dalam kehidupan masyarakat lokal.",HM,,2020,
,PARE: Dinamika Dinamika Sosial Kampung Kursus Bahasa,"Pare terkenal diseluruh dunia, setelah antropolog Clifford Geertz menulis The Religion of Java, dengan menyamarkan nama Pare menjadi “Mojokuto”. Pare merupakan salah satu kampung santri sebagai pusat pendidikan agama Islam, yang banyak tersebar di Kabupaten Kediri. Pondok pesantren modern yang terkenal dengan pembelajaran pendidikan bahasa asing terutama bahasa arab dan bahasa inggris, menjadi cikal bakal terkenalnya Pare sebagai kampung kursus bahasa dan popular juga dengan sebutan “kampung inggris”. Proses transformasi panjang dengan berbagai dinamika sosialnya desa Tulung Rejo dan Pelem telah meninggalkan jejak-jejak perubahan sosial yang signifikan. Kampung kursus bahasa telah memberikan warna modernisasi dalam kehidupan masyarakat lokal.",HM,,2020,
FISIP7,Pare: Dinamika Sosial Kampung Kursus Bahasa,"Pare terkenal diseluruh dunia, setelah antropolog Clifford Geertz menulis The Religion of Java, dengan menyamarkan nama Pare menjadi “Mojokuto”. Pare merupakan salah satu kampung santri sebagai pusat pendidikan agama Islam, yang banyak tersebar di Kabupaten Kediri. Pondok pesantren modern yang terkenal dengan pembelajaran pendidikan bahasa asing terutama bahasa arab dan bahasa inggris, menjadi cikal bakal terkenalnya Pare sebagai kampung kursus bahasa dan popular juga dengan sebutan “kampung inggris”. Proses transformasi panjang dengan berbagai dinamika sosialnya desa Tulung Rejo dan Pelem telah meninggalkan jejak-jejak perubahan sosial yang signifikan. Kampung kursus bahasa telah memberikan warna modernisasi dalam kehidupan masyarakat lokal.",HM,,2020,
FISIP7,The Contribution of Sugarcane Partnership for the Livelihood Structure and the Development of Rural Areas in Lampung Province of Indonesia,"Sugarcane is a mainstay commodity crop as raw materials for sugar. Therefore, increasing domestic production through partnerships is an effort to suppress the high value of imports. The purposes of this study are to identify the farmer's household land use, to analyze the income structure and livelihood strategies, and then to conduct an economic dependency analysis on the sugarcane industry in relation to rural area development. The research method used a survey approach of 131 households and interviews with the head of village and the heads of farmer groups. For data analysis, descriptive statistics and analysis of farm income were used. The results show that farmers use land for sugarcane partnership with a choice of Kerjasama Operasional (KSO)
or operational cooperation, the Independence (Mandiri), and Hutan Tanaman Industri (HTI) or industrial forest plantation
partnership. The sources of livelihood structure of farmers are from non-sugarcane agriculture, sugarcane farming, Non-Timber Forest Products (HHNK), and non-farm. Engaging in sugarcane partnership is a new livelihood strategy for the rural communities surrounding the plantations with benefits that are affected by the area of owned land. While farmers who do not own land, they earn a living by becoming plantation laborers. Farmer involvement in sugarcane partnership contributes to the household income, the
existence of uneven welfare, and the emergence of household economic dependence on sugarcane plantations. The sugarcane
partnership is a source of income and an engine of rural economic growth; however, the realization of sustainable rural development has not yet emerged.

KEYWORDS: Economic Dependence, Livelihood, Rural Development, Sugarcane Partnership",HM,International Journal of Current Science Research and Review,2021-07-08,
FISIP7,"Respon Istri Terhadap Aktivitas Suami pada Ranah Domestik di Wilayah Perkotaan dan Pedesaan (Studi Komparasi di Kelurahan Rajabasa Raya, Kecamatan Rajabasa, Kota Bandar Lampung dan Desa Nambah Dadi, Kecamatan Terbanggi Besar, Kabupaten Lampung Tengah)","Penelitian ini bertujuan untuk mengetahui dan menjelaskan respon istri terhadap aktivitas suami dalam bidang domestik. Lebih lanjut, dengan menggunakan perhitungan uji beda U Mann-Whitney, analisis inferensial dilakukan guna melihat perbedaan antara persepsional istri/responden terhadap aktivitas domestik suami pada klasifikasi perkotaan dan pedesaan. Penelitian ini menggunakan pendekatan kuantitatif. Penelitian dilakukan di Kelurahan Rajabasa Raya Kota Bandar Lampung (perkotaan) dan Desa Nambah Dadi Kabupaten Lampung Tengah (pedesaan). Secara keseluruhan, jumlah responden yang terlibat dalam penelitian ini sebanyak 100 orang. Analisis data dalam penelitian ini menggunakan perhitungan statistik deskriptif dan inferensial.Hasil penelitian menunjukkan bahwa respon istri terhadap aktivitas suami dalam bidang domestik pada klasifikasi pedesaan lebih tinggi dibandingkan wilayah perkotaan (perbandingan nilai kekuatan respon pada wilayah pedesaan dan perkotaan yakni 4,17 : 3,82). Selanjutnya, mengacu pada hasil perhitungan uji beda (Mann Whitney U Test for Two Independent Samples) menunjukkan bahwa terdapat perbedaan yang signifikan antara persepsional istri/responden terhadap aktivitas domestik suami di wilayah Rajabasa Raya (perkotaan) dan Nambah Dadi (pedesaan) (Asymp. Sig. (2-tailed) 0.045 < 0.05).",HM,,2017-09-11,
FISIP7,DINAMIKA DAN HAMBATAN DALAM PEMBERDAYAAN MASYARAKAT PESISIR DI PALABUHANRATU KABUPATEN SUKABUMI,"Penelitian ini bertujuan untuk menjelaskan dinamika yang terjadi dalam  pelaksanaan program pemberdayaan masyarakat pesisir. Penelitian ini juga ingin melihat  proses reproduksi praktik dominasi dalam masyarakat pesisir yang menjadi faktor penghambat dalam pemberdayaan nelayan. Penelitian ini menggunakan pendekatan kualitatif dengan metode deskriptif untuk menggali relasi sosial dalam masyarakat pesisir yang melibatkan nelayan, juragan (taweu),
kelompok nelayan dan pemerintah dalam perspektif strukturasi Giddens. Hasil penelitian menunjukkan bahwa program pemberdayaan masyarakat pesisir di Palabuhanratu Kabupaten
Sukabumi bersifat charity berupa Bantuan Langsung Masyarakat (BLM) dan bersifat stimulus seperti program Pengembangan Usaha Mina Perdesaan (PUMP) Perikanan Tangkap. Konsep
pemberdayaan semacam ini hanya bersifat sementara, parsial dan belum menyentuh persoalan utama dalam struktur sosial masyarakat pesisir yang bersifat patron-klien. Nelayan merupakan kelompok masyarakat pesisir yang paling sulit untuk keluar dari jaring kemiskinan. Kebijakan pemerintah dalam pembangunan sektor kelautan dan perikanan, mekanisme pasar, dan dominasi kelompok nelayan  (KUB) oleh juragan (taweu), menyebabkan nelayan mengalami ketergantungan
terhadap akses (jaringan, modal dan pengetahuan) sebagai bentuk dominasi struktural. Temuan penelitian menunjukkan bagaimana nelayan dapat keluar dari jerat kemiskinan ataupun dominasi struktural ketika nelayan menggunakan faktor keagenannya. Praktik sosial yang dialami secara berulang membentuk kesadaran nelayan, yakni memanfaatkan akses yang dimiliki. Dalam konteks program pemberdayaan, nelayan dapat bersikap pragmatis ataupun otonom.  

Kata kunci: Dinamika, Hambatan, Pemberdayaan, Masyarakat Pesisir",HM,Sosiologi: Jurnal Ilmiah Kajian Ilmu Sosial dan Ilmu Budaya,2021-09,
