division,title,abstract,subjects,publication,date,keywords
FKIP14,"EKSISTENSI TIGA TOKOH ""SAMPAR"" DALAM MENGHADAPI ABSURDITAS","Sampar merupakan judul novel karya Albert Camus yang di dalamnya menunjukkan berbagai potret manusia yang bereaksi terhadap kemalangan karena mewabahnya penyakit sampar di kota Oran, Aljazair, koloni Perancis. Kota itu dilukiskan: kering, tiada pepohonan, tidak berkeistimewaan apa-apa. Dengan pelukisan itu, Camus merefleksikan kehidupan yang monoton, tanpa jiwa.. Wabah sampar telah mengakibatkan kesadaran manusia akan lingkungan dan kondisinya sendiri yang malang. Hal ini terpancar dari tiga tokoh novel tersebut, yaitu tokoh Rieux, Paneloux, dan Cottard. Semua tokoh yang dikaji menunjukkan keberadaan yang absurd. Mereka menghadapi keabsurditasan yang berbentuk penderitaan, keterasingan, kegagalan, dan kematian dengan cara yang berbeda sesuai dengan visinya. Orang-orang mulai menyadari arti kecemasan, kebingungan, dan kematian yang diakibatkan oleh penyakit, keterpisahan dengan sanak saudara, dan rasa keterkungkungan dalam kota yang tertutup. Kematian adalah lambang yang paling pasti. Kematian adalah misteri, sesuatu yang paling absurd.

Kata Kunci: tokoh, absurd, sampar",PN,AKSARA,2015-04-01,
FKIP14,"PRINSIP PERCAKAPAN 
(Pengantar Pemahaman Santun Berbahasa)","Buku kesantunan berbahasa ini menjadi penjaga utama dalam komunikasi agar komunikasi dapat terjaga dengan baik. Bahasawan memerlukan strategi tuturan agar mitra tutur dalam hal ini pendegar merasa tetap nyaman saat pertuturan berlangsung dan tidak kehilangan muka. Penutur perlu mandasari setiap konsep tuturan dengan kesantunan karena penutur tidak hanya memperhatikan tujuan pribadi penutur, melainkan tujuan sosial dalam bertutur juga harus tetap dicermati.",PN,,2016-06-01,
FKIP14,BAHASA INDONESIA DALAM KARYA TULIS ILMIAH,"Buku ini terdiri atas 5 bab, yaitu bab (1) Politik Bahasa Indonesia, (2) Penggunaan EYD dalam karya tulis, (3) Tata Paragraf Bahasa Indonesia, dan (5) Bahasa dalam Karya Tulis Ilmiah. Setiap bab terdiri atas (1) Pendahuluan), (2) Penyajian, (3) Rangkuman, (4) Tugas dan Perlatihan, (5) Rujukan. Setiap bab akan dimunculkan nilai-nilai karakter yang diharapkan dapat mewarnai pembelajaran. Para pengampu mata kuliah diharapkan memunculkan dan menambah nila-nilai karakter tersebut ke dalam setiap proses perkuliahan atau pun dalam tugas dan perlatihan yang diberikan.",PN,,2013-12-29,
FKIP14,"INVESTIGASI KELOMPOK
Prototipe Pembelajaran Menulis Akademik","Buku ini memuat prinsip yang perlu dipegang dosen/pengampu dalam pembelajaran menulis mellaui model investigasi kelompok antara lain (1) mahasiswa akan belajar lebih bermakna jika ia diberi kesempatan untuk bekerja, mencari, menemukan, dan menkonstruksi, pengetahuan, dan pengalamannya; (2) keragaman pengalaman belajar mahasiswa dibangun melaui pembentukan kelompok belajar yang saling bergantung; (3) materi disesuaikan dengan faktor mahasiswa termasuk mental mahasiswa.",PN,,2016-09-01,
FKIP14,INVESTIGASI KELOMPOK (PROTOTIPE PEMBELAJARAN MENULIS AKADEMIK),"Buku ini berisi sekelumit tentang strategi pembelajaran MKU Bahasa Indonesia di perguruan tinggi. Tentu, masih banyak strategi lain yang bisa diterapkan oleh dosen MKU Bahasa Indonesia. Walaupun hanya terbatas pada  satu strategi/model pembelajaran, diharapkan tulisan ini dapat mengatasi problem pembelajaran menulis melalui MKU Bahasa Indonesia di perguruan tinggi.  
Dengan selesainya buku ini, penulis sampaikan terima kasih kepada dosen-dosem pembimbing disertasi, teman-teman sejawat program S-3, dan semua pihak yang telah membantu penulisan buku ini. Semoga Allah Tuhan Yang Mahakuasa selalu melindungi dan  memberikan imbalan yang lebih kepadanya.",PN,,2016-09-25,
FKIP14,NILAI PENDIDIKAN DALAM BAHASA NUSANTARA DAN PEMBELAJARANNYA,"Mantra merupakan salah satu jenis puisi lama, eksistensinya sekarang ini tidak dikenal banyak orang termasuk siswa. Padahal, dalam pembelajaran sastra, materi puisi tetap diberikan kepada para siswa. Salah satu upaya agar siswa mengenal mantra ialah dengan mengajak siswa mengapresiasi mantra dari segi bahasanya. Dari segi bahasa, mantra memiliki nilai pendidikan yang luhur dan patut diteladani oleh para siswa. Salah satu hal yang patut diteladani dari mantra adalah nilai religiositasnya bahwa segala sesuatu yang ada dan terjadi di bumi ini adalah atas kehendak-Nya. Manusia harus selalu bersyukur atas berkah yang diberikan oleh-Nya. Dengan cara ini, diharapkan penanaman nilai-nilai luhur bangsa tetap tumbuh dan berkembang.
Kata Kunci: Bahasa, Mantra, Pengajaran",PN,,2016-09-25,
FKIP14,PRINSIP PERCAKAPAN  (PENGANTAR PEMAHAMAN SANTUN BERBAHASA),"Buku ini tersaji untuk pemakai bahasa secara umum dan khususnya praktisi pendidikan, guru, mahasiswa, dan pebelajar bahasa. Penutur perlu mendasari setiap konsep tuturan dengan kesantunan karena penutur perlu memperhatikan tidak hanya tujuan pribadi penutur melainkan tujuan sosial dalam bertutur juga tetap harus dicermati. Penaatan terhadap nilai kesantunan dan teori kesantunan dalam bertutur membawa keharmonisan antarindividu dan kedekatan emosional mampu terbagun antara penutur satu dan mitra tuturnya.",PN,,2016-06-01,
,BENTUK IMPERATIF BAHASA LAMPUNG DALAM KAMPANYE PROTOKOL KESEHATAN DI ERA PANDEMI COVID-19,"Pandemi Covid-19 memicu munculnya bentuk-bentuk kalimat imperatif, khususnya di dalam ﻿ bahasa Lampung. Bagaimanakah dampak Covid-19 terhadap penggunaan bentuk imperatif ﻿ tersebut baik dalam penggunaan kata hingga kalimat dalam bahasa Lampung. Oleh sebab itu, ﻿ penelitian ini bertujuan untuk memerikan deskripsi bentuk imperatif bahasa Lampung di era ﻿ pandemi covid-19. Penelitian ini tergolong ke dalam jenis penelitian deskriptif kualitatif. ﻿ Sumber data diperoleh dari poster imbauan Covid-19 dalam bahasa Lampung dan pattun ﻿ nyambai berjudul Peghang Ngelawan Corona. Metode pengumpulan data menggunakan ﻿ teknik simak dan catat. Hasil penelitian menunjukkan bahwa, bentuk imperatif dalam bahasa ﻿ Lampung banyak melibatkan leksem yang berkaitan dengan anggota tubuh. Misalnya, basuh ﻿ culuk, dang culik ighung, tutup banguk. Bentuk kalimat imperatif yang ditemukan terdiri atas, ﻿ kalimat imperatif biasa/perintah, kalimat imperatif larangan, dan kalimat imperatif ﻿ permohonan. Partikel penegas ko pai ‘kan’, dan kata larangan dang ‘jangan’, dang pai ‘jangan ﻿ dulu’ merupakan penghalus yang menjadi penciri kalimat imperatif dalam bahasa Lampung.","P1, PN",Tutur: Cakrawala Kajian Bahasa-Bahasa Nusantara,2021-02-02,
FKIP8,NILAI PENDIDIKAN DALAM BAHASA MANTRA NUSANTARA DAN PEMBELAJARANNYA,"ABSTRAK
Mantra merupakan salah satu jenis puisi lama, eksistensinya sekarang ini tidak dikenal banyak orang termasuk siswa. Padahal, dalam pembelajaran sastra, materi puisi tetap diberikan kepada para siswa. Salah satu upaya agar siswa mengenal mantra ialah dengan mengajak siswa mengapresiasi mantra dari segi bahasanya. Dari segi bahasa, mantra memiliki nilai pendidikan yang luhur dan patut diteladani oleh para siswa. Salah satu hal yang patut diteladani dari mantra adalah nilai religiositasnya bahwa segala sesuatu yang ada dan terjadi di bumi ini adalah atas kehendak-Nya. Manusia harus selalu bersyukur atas berkah yang diberikan oleh-Nya. Dengan cara ini, diharapkan penanaman nilai-nilai luhur bangsa tetap tumbuh dan berkembang.
Kata Kunci: Bahasa, Mantra, Pengajaran",PN,,2016-09-25,
FKIP14,KEHIDUPAN SOSIAL DALAM NOVEL IZINKAN AKU JADI PELACUR,"Masalah dalam penelitian ini adalah kehidupan sosial dalam novel izinkan aku jadi pelacur karya Muhidin M. Dahlan. Tujuan penelitian adalah mendeskripsikan kehidupan sosial dalam novel tersebut. Metode yang digunakan deskriptif kualitatif. Kehidupan sosial yang ditemukan dalam novel adalah kehidupan keagamaan, pertemanan, dan organisasi.",PN,AKSARA,2015-04,
FKIP14,The Value of Seligman's Optimism in Disorder Novel as Teaching Materials of Indonesian Language in SMA,"This study aims to describe and explain the value of Sellingman's optimism contained in the novel Disorder by Akmal Nasery Basral so that it can be used as Indonesian language teaching material in high school. The method used in this study is a qualitative descriptive method. The data in this study are in the form of words, phrases, clauses, sentences, and paragraphs that contain information about the value of Sellingman's optimism in the novel. The structural approach is used as a scalpel because it is used to describe the findings in the novel structure. The validity of the data used is investigator triangulation. Data analysis resulted in finding the presence of Sellingman's optimism value in Novel Disorder in the novel, namely permanence, pervasiveness, and personalization.",PN,"Advances in Social Science, Education and Humanities Research (ASSEHR)",2022-01-06,
FKIP14,ANALISIS GAYA BAHASA PUISI SUMPAH ABADI KARYA DEE LESTARI: KAJIAN STILISTIKA,"Language style in a poem is not only useful as a function of beauty, but also a means to communicate an event. Diction or word choice is raised to present a hidden beauty. This study aims to describe the form of language style that is present in the poem ""Sumpah Abadi"" by Dee Lestari. The method used in this research is descriptive qualitative. The technique used in data collection is observation, reading notes and literature study. The results showed that the poem ""Sumpah Abadi"" displays a number of language styles including language style based on word choice, language style based on tone, language style based on sentence structure, language style based on direct or indirect meaning.",PN,"<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Jurnal Kata (Bahasa, Sastra, dan Pembelajarannya)</font></font>",,
FKIP7,Character Value of Syair Song Lampung Pesisir Single Guitar,"This study aims to find out what character values are contained in the Lampung Pesisir single guitar song. The method used in this research is descriptive method with a qualitative approach. This study uses data collection techniques Observation, Documentation, Literature, and
Interviews. The data analysis technique used is the Qualitative Data Analysis Technique. Based on observations and research on the Characters of Lampung Pesisir Single Guitar Song Poetry, the writer can conclude that the Lampung Pesisir single guitar song poems mostly have character values in them, the character values that really dominate those poems are honest character values, tolerance, and love peace. That means the poems of a single Lampung Pesisir guitar have educational values that are very important to instill the values of character in today's young generation.",PN,,2021,
FKIP7,Citizen’s Disaster Communications in Social Media: A Study of Ethnolinguistics Application of “Piil Pesenggiri” in Tanggamus,"Tanggamus are prone to natural disasters such as earthquakes. This happens due to the geographical location of the island of Sumatra, which is at the confluence of two earth plates, namely the Indo-Australian plate which continues to actively subduct under the Eurasian plate. This paper aims to research Piil Pesenggiri as a real form application of ethnolinguistics through citizen commentaries in social media (Instagram) during the earthquake in 2021. Themethod used in this research was a descriptive qualitative method. The data were taken from Instagram citizen comments @Bmkglampung and @lampuung. The result found that there are three Piil Pesenggiri sayings that have been applied and appeared in social media especially in citizen commentaries. Those are Pessinggiri, Nengah Nyappur and Sakai Sambayan. In conclusion, Piil Pesenggiri is not only seen as local thoughts or concepts, but when disaster happened in Tanggamus it became a valuable system used and internalized by the community to manage the disaster.","P1, PN",,2023-02-01,
UNILA6,"BE FADILAN
ANTOLOGI CERPEN LAMPUNG 1999-2010","Antologi Cerpen Lampung 1999 – 2010 ini berisikan 11 cerita dan quotes yang ditulis oleh 4 orang yaitu Fajar, Dito, Lia, dan Nana, atau disingkat sebagai BE Fadilan: saling berbagi kisah dan memberi kasih untuk sesama. Selain itu, arti kata Fadil menurut bahasa Arab berarti suka memberi, murah hati atau dermawan.Buku ini merupakan karya kami yang berisi kumpulan cerita yang mengambil latar belakang dari kisah pada kurun waktu 1999 hingga 2010 yang terangkum dari kisah-kisah inspiratif, kebudayaan dan pariwisata daerah serta bernostalgia dengan masa lalu di Provinsi Lampung.","PI, PN",,2020-11,
FKIP14,PENGEMBANGAN MODEL MEMBACA CEPAT YANG EFEKTIF BERBASIS PEMBENTUKAN KARAKTER,"The objectives of this research are: (1) describe the potential subject in Education Indonesian Language and Literature FKIP Unila in the learning process, (2) develop learning models Speed Reading and Understanding the Character Based (MCP BK), (3) analyzing the resulting increase learning reading students through MCP models using BK.
The method used in this research is research and development. The study population is students FKIP University of Lampung. The sampling technique in the research phase I and phase II is random sampling. Data were collected using questionnaires, tests and analyzed quantitatively andqualitatively.
Results of the study are: (1) the condition and potential subject in Education Indonesian Language and Literature FKIP Unila very possible now learning  model MCP BK as a supplement in the process of learning to read, (2) the product generates learning model MCP BK with (syntax) learning in the form of operational measures faculty, student activities, and a source of learning, (3) the application of MCP BK learning model can improve student Speed reading. The average result of learning to read by learning model of MCP BK at 75.54, whereas with classical learning model at73.38.
Keywords: Learning Model, Speed Reading, Character Based Learning",PN,,2016-09-25,"Learning Model, Speed Reading, Character Based Learning"
,Bahasa Indonesia dalam Karya Tulis Ilmiah,"PRAKATA


Kami mengucapkan puji syukur ke hadirat Allah swt yang telah melimpahkan rahmat dan karunia-Nya kepada kami sehingga kami dapat menyelesaikan penulisan buku ajar Mata Kuliah Pengembangan Kepribadian (MPK) yang berjudul “Bahasa Indonesia dalam Karya Tulis Ilmiah”. 
Buku ini terdiri atas 5 bab, yaitu (1) politik bahasa Indonesia, (2) penggunaan EYD dalam karya tulis ilmiah, (3) penggunaan kalimat efektif dalam karya tulis ilmiah, (4) tata paragraf bahasa Indonesia, dan (5) bahasa dalam karya tulis ilmiah. Setiap bab terdiri dari (1) pendahuluan, (2) penyajian materi, (3) rangkuman, (4) tugas dan perlatihan, dan (4) rujukan.  Setiap bab akan  dimunculkan nilai-nilai karakter yang diharapkan dapat mewarnai pembelajaran. Para pengampu mata kuliah diharapkan memunculkan dan menambah nilai-nilai karakter tersebut dalam setiap proses perkuliahan  atau pun dalam tugas dan perlatihan yang diberikan. 
Kami telah berusaha menyelesaikan penulisan buku ini semaksimal mungkin. Namun, hasilnya belum maksimal, masih jauh panggang dari api, masih jauh dari kesempurnaan. Oleh karena itu, kritik konstruktif untuk penyempurnaannya kami terima dengan senang hati dan ucapan terima kasih.
Semoga buku ini bermanfaat. Amin.

Bandarlampung, 29 Agustus 2013 

Ketua Tim Penulis,   



Siti Samhati 
NIP 196208291988032001",PN,,2013-08-29,
FKIP14,PENGEMBANGAN MODEL MEMBACA CEPAT YANG EFEKTIF BERBASIS PEMBENTUKAN KARAKTER,"ABSTRAK
The objectives of this research are: (1) describe the potential subject in Education Indonesian Language and Literature FKIP Unila in the learning process, (2) develop learning models Speed Reading and Understanding the Character Based (MCP BK), (3) analyzing the resulting increase learning reading students through MCP models using BK.
The method used in this research is research and development. The study population is students FKIP University of Lampung. The sampling technique in the research phase I and phase II is random sampling. Data were collected using questionnaires, tests and analyzed quantitatively andqualitatively.
Results of the study are: (1) the condition and potential subject in Education Indonesian Language and Literature FKIP Unila very possible now learning  model MCP BK as a supplement in the process of learning to read, (2) the product generates learning model MCP BK with (syntax) learning in the form of operational measures faculty, student activities, and a source of learning, (3) the application of MCP BK learning model can improve student Speed reading. The average result of learning to read by learning model of MCP BK at 75.54, whereas with classical learning model at73.38.
Keywords: Learning Model, Speed Reading, Character Based Learning",PN,,2016-09-25,"Learning Model, Speed Reading, Character Based Learning"
