division,title,abstract,subjects,publication,date,keywords
FP5,"BAB 2. PILIHAN IDEOLOGI
LINGKUNGAN DALAM PRAKSIS
MANAJEMEN SUBERDAYA HUTAN
BERKESINAMBUNGAN","Mengingat SDH hutan merupakan SDA yang merupakan anugerah
yang sangat luas dan karena itu sumberdaya ini selama berabad-abad
telah menjadi public domain, sehingga fi hak pemerintah merupakan satu-
satunya agen yang sangat dominan dalam pengaturan dan pengendalian
pemanfaatan SDA ini. Dalam konteks ini perilaku pemerintah (sebagai
pemegang otoritas kebijakan publik) akan sangat mempengauhi nasib
keberlanjutan SDA ini, karena setiap keputusan (policy) yang bertalian
dengan pengauturan pemenfaatan SDA ini akan mengikat perilaku setiap
individu yang berada dalam wilayah kekuasan publik tersebut.","GE, H1, SD",,2016-09,
FP5,Bukti Menerima Hibah Penelitian Total Rp100 juta lebih,Kontrak Skema Penelitian Multisdisiplin 2022 dan Penelitian Pascasarjana 2021  Samsul Bakri,"GE, H1, RA, SD",,2023,
,"Similiratity 12% paper berjudul  Simple Model To Estimate Carbon Stock Based On 
River Discharge: Supporting The Next Implementation Of 
Redd+ In Indonesia Under Paris Agreement Regime","Land covers is the main determinant of river discharge rate of a watershed. The land cover, on the other hand, also contain the carbon stock 
accumulated above ground over watershed. This relation is very useful in carbon stock monitoring to support Paris Agreement implementation 
especially for tropical countries where the MRV activities are commonly very expensive. In this research the ordinary least square models were 
employed at significant level of 95%. First model was the river discharge, [YD], as the function of rainfall [RAIN] (mm/year) and the acreage 
of land covers area (ha) namely the forest [FREST], shrub [SRHB], plantation [PLNT], up land crop [UPLND], mix farming [MIXFM], and 
settlement [SETL]. The second model was to express the carbon stock [YC] (ton/ha) as the function of the [YD]. Data series of [RAIN], [YD] 
and lands covers of 2011, 2014, 2017 covering 3 watershed (Way Pengubuan, Way Bulok, and Way Besai) lies at Lampung Province, Republic 
of Indonesia. We employed Minitab 16 for parameter model estimation. The simple models achieved for river discharge was [YD]i=13,612.00 
+0.1192[RAIN]I -238,00[FREST]i-129,08[SRHB]i-107.46[PLNT]i-184.16[SETL]i-131.08[UPLND]i-30.97[MIXFM]i-127.01[PADY]i with 
P=0.000 and R.Sq (adjt) =96.6%; and the carbon stock expressed by [Yc]i=17.2237 - 0.0212 [YD]i with P=0.0006 and the Rsq(adjt)= 0.5283.","GE, SD",,2023-03,
FP5,"7% SIMILARITY OF PAPER ENTITLE ""SIMPLE MODEL...""","ONLY 7% SIMILARITY OF PAPER ENTITLE ""SIMPLE MODEL...""","GB, GE, SD",,2023,
FP12,Similarity Checker of the paper entitled: Satisfaction as the basis,"ABSTRACT 
Pringsewu Regency has very promising tourism potential, both natural tourism potential and religious tourism 
potential, the tourism potential is also supported by its development and development in the Pringsewu Regency 
area. Telaga Indah, Goa Maria and princhsto tourism Therefore, a study is needed to analyze satisfaction as a 
basis for increasing the intention of repeat visitors through the Empowerment of Hospitality Service Providers. 
There are 5 hypotheses tested in this study, namely: (H1) Repeated Visitor is significantly influenced by Visitor 
Characteristics, (H2) Tourist Satisfaction is significantly influenced by Visitor Characteristics, (H3) Repeated 
Visitor is significantly influenced by Customer Perceived Hospitality, (H4) Tourist Satisfaction is significantly 
influenced by Customer Perceived Hospitality, (H5) Repeated Visitor is significantly influenced by Tourist 
Satisfaction and analyzed using Structural Equation Modeling (SEM) using Smartpls 4. The latent variables of 
visitor characteristics were proxied using 4 manifest variables, namely age, number of dependents, monthly 
income, and occupation. Meanwhile, the latent variables of the value of Customer Perceived Hospitality (CPH), 
Tourist Satisfaction (TS), and Repeated Visitor (RS were measured using 5, 3, and 4 questions, each using 5 
rating options. The results suggest to: (H1) Repeated Visitor is significantly influenced by Visitor 
Characteristics has a negative value with insignificant status, (H2) Tourist Satisfaction is significantly 
influenced by Visitor Characteristics has a negative value with insignificant status, (H3) Repeated Visitor is 
significantly influenced by Customer Perceived Hospitality has a positive value with significant status, (H4) 
Tourist Satisfaction is significantly influenced by Customer Perceived Hospitality has a positive value with 
significant status, (H5) Repeated Visitor is significantly influenced by Tourist Satisfaction has a positive value 
with significant status. 
Keywords: Ecotourism, Hospitality, Repeated Visitor, Tourist Satisfaction","GE, H1, SD",,2022-09,"Ecotourism, Hospitality, Repeated Visitor, Tourist Satisfaction"
FP5,"SATISFACTION AS THE BASIS FOR ENHANCING INTENSION REPEATED VISITOR THROUGH
EMPOWERING THE HOSPITALITY OF SERVICE PROVIDER: STUDY AT 3 ECOTOURISM
OBJECTS AT PRINGSEWU REGENCY_LAMPUNG PROVINCE","Pringsewu Regency has very promising tourism potential, both natural tourism potential and religious tourism
potential, the tourism potential is also supported by its development and development in the Pringsewu Regency
area. Telaga Indah, Goa Maria and princhsto tourism Therefore, a study is needed to analyze satisfaction as a
basis for increasing the intention of repeat visitors through the Empowerment of Hospitality Service Providers.
There are 5 hypotheses tested in this study, namely: (H1) Repeated Visitor is significantly influenced by Visitor
Characteristics, (H2) Tourist Satisfaction is significantly influenced by Visitor Characteristics, (H3) Repeated
Visitor is significantly influenced by Customer Perceived Hospitality, (H4) Tourist Satisfaction is significantly
influenced by Customer Perceived Hospitality, (H5) Repeated Visitor is significantly influenced by Tourist
Satisfaction and analyzed using Structural Equation Modeling (SEM) using Smartpls 4. The latent variables of
visitor characteristics were proxied using 4 manifest variables, namely age, number of dependents, monthly
income, and occupation. Meanwhile, the latent variables of the value of Customer Perceived Hospitality (CPH),
Tourist Satisfaction (TS), and Repeated Visitor (RS were measured using 5, 3, and 4 questions, each using 5
rating options. The results suggest to: (H1) Repeated Visitor is significantly influenced by Visitor
Characteristics has a negative value with insignificant status, (H2) Tourist Satisfaction is significantly
influenced by Visitor Characteristics has a negative value with insignificant status, (H3) Repeated Visitor is
significantly influenced by Customer Perceived Hospitality has a positive value with significant status, (H4)
Tourist Satisfaction is significantly influenced by Customer Perceived Hospitality has a positive value with
significant status, (H5) Repeated Visitor is significantly influenced by Tourist Satisfaction has a positive value
with significant status.","GE, H1, SD",,2022,
FP12,SURAT PENCATATAN CIPTAAN BUKU PENGEMBANGAN JASA EKOWISATA BERKELANJUTAN: STRATEGI MENGELAK KUTUKAN SUMBERDAYA ALAM,Buku Disusun dari hasil penelitian Hibah Multidisplin DIPA BLU Unila 2022,"G1, GE, H1",,2022-12-26,
FP5,Pengembangan Ekowisata Berkelanjutan: Strategi Mengelak Kutukan Sumber Daya Alam,"Selain bersumber dari hasil penelitian
tersebut, buku ini juga diperkaya dari sumber-sumber lain (yang
diolah menurut pemikiran para penulis) seperti yang dicantumkan
dalamP Daadfat agra Priuss tbaeksaa rbnuykau iisnii .b uku ini mengajukan bukti-bukti dan
argumentasi ilmiah, bahwa jasa lingkungan khususnya jasa
ekowisata (ecoturism) merupakan produk ekonomi tak benda
(intangeble) yang dapat didayakagunakan untuk mempercepat
pembangunan suatu wilayah dalam rangka untuk mengakselerasi
level kesejahteraan penduduknya melalui efek pengganda terhadap
bangkitnya berbagai sektor hulu sampai ke hilir. Karena itu dapat
digunakan sebagai pedoman untuk menyusun strategi agar tidak
terperangkap atau bisa eksit dari kutukan sumberdaya alam (SDA)
atau natural resource curse atau Dutch Desease) khususnya ketika
suatu wilayah berlimpah SDA yang tak terpulihkan (nonrenewable)
yang diperoleh secara cuma-cuma seperti bahan tambang, mineral,
energi fosil, bahkan hutan dan perikanan tangkap. Bagi wilayah yang
kahat (deficiency) akan jenis-jenis SDA yang non renewable tersebut.  maka buku ini dapat dijadikan pembalajaran untuk terus
menggunakan akal budi agar mampu menstimulasi inovasi ipteks
dalam setiap kebijakan yang diputuskan. Karena sejauh ini belum
ditemukan penulis lain yang mengajukan kebaruan ide tentang
pengembangan jasa ekowisata sebagai strategi untuk mengelak
kutukan SDA. Oleh karena itu, buku ini ditulis antara lain untuk
tujuan-tujuan tersebut","GE, H1, SD",,2022-12-26,
FP12,HKI Buku Pengembangan Jasa Ekowisata,HKI Buku Pengembangan Jasa Ekowisata Berkelanjutan: Strategi Mengelak Kutukan Sumnberdaya Alam,"GE, H1, SD",,2022-12-26,
FP11,"PENGEMBANGAN JASA EKOWISATA BERKELANJUTAN:
STRATEGI MENGELAK KUTUKAN SUMBERDAYA ALAM","Selain bersumber dari hasil penelitian
tersebut, buku ini juga diperkaya dari sumber-sumber lain (yang
diolah menurut pemikiran para penulis) seperti yang dicantumkan
dalamP Daadfat agra Priuss tbaeksaa rbnuykau iisnii .b uku ini mengajukan bukti-bukti dan
argumentasi ilmiah, bahwa jasa lingkungan khususnya jasa
ekowisata (ecoturism) merupakan produk ekonomi tak benda
(intangeble) yang dapat didayakagunakan untuk mempercepat
pembangunan suatu wilayah dalam rangka untuk mengakselerasi
level kesejahteraan penduduknya melalui efek pengganda terhadap
bangkitnya berbagai sektor hulu sampai ke hilir. Karena itu dapat
digunakan sebagai pedoman untuk menyusun strategi agar tidak
terperangkap atau bisa eksit dari kutukan sumberdaya alam (SDA)
atau natural resource curse atau Dutch Desease) khususnya ketika
suatu wilayah berlimpah SDA yang tak terpulihkan (nonrenewable)
yang diperoleh secara cuma-cuma seperti bahan tambang, mineral,
energi fosil, bahkan hutan dan perikanan tangkap. Bagi wilayah yang kahat (deficiency) akan jenis-jenis SDA yang non renewable tersebut maka buku ini dapat dijadikan pembalajaran untuk terus menggunakan akal budi agar mampu menstimulasi inovasi ipteks dalam setiap kebijakan yang diputuskan. Karena sejauh ini belum ditemukan penulis lain yang mengajukan kebaruan ide tentang pengembangan jasa ekowisata sebagai strategi untuk mengelak kutukan SDA. Oleh karena itu, buku ini ditulis antara lain untuk tujuan-tujuan tersebut.","GE, H1, SD",,2022-12-26,
FP5,"Catatan Ciptaan berjudulProsedur Penetapan Nilai Ekonomi Jasa Lingkungan Hutan Rakyat
SebagaiKompensasi Dalam Penurunan Kejadian Penyakit Pneumonia
Di Bawah SkenarioPemanasan Global","Karya ini merupakan salah satu produk dari Hibah Penelitian Pascasajana TA 2021.  Karya ini diberi judul: “Prosedur Penetapan Nilai Ekonomi Jasa Lingkungan Hutan Rakyat sebagai Kompensasi dalam Penurunan Kejadian Penyakit Pneumonia di Bawah Skenario Pemanasan Global” dalam rangka menunjang komitmen Indonesia untuk menurunkan emisi gas-gas rumah kaca khususnya dalam sektor Land Use, Land Use Change and Forestry (LULUCF) sesuai dengan Persejutuan Paris yang telah diratifikasi menjadi UU RI Nomor 16 tahun 2016.  Jasa lingkungan hutan terhadap penurunan penyakit infeksi khususnya pneumonia belum ditemukan penelitiannya. Apalagi untuk hutan rakyat yang sangat efektif dalam merawat biodiversitas kawasan dibandingkan dengan hutan negara. Karya ini ditujukan untuk para praktisi dan akademisi yang tertarik pada bidang kajian valuasi ekonomi jasa lingkungan maupun bidang lain yang terkait. Berkiatan dengan itu kami ucapkan terima kasih atas dukungan pendanaan oleh LPPM Unila untuk penelitian ini.  Demikian pula kepada semua fihak yang telah banyak memberikan dukungan baik selama pelakasanaan penelitian ini maupun dalam penyusunan manual ini.","GE, H1, SD",,2022-11-11,
FP5,"HKI Prosedur Penetapan Nilai Ekonomi Jasa Lingkungan Hutan Rakyat SebagaiKompensasi Dalam Penurunan Kejadian Penyakit Pneumonia
Di Bawah SkenarioPemanasan Global","Penggunaan citra satelit Landsat untuk mendapatkan data perubahan land use (hutan rakyat, hutan negara, land terbuka, pertanian campuran, urbanisme wilayah) secara time series. Data ini disertai dengan data perubahan temperatur udara digunakan untuk membuat model linear dengan kejadian penyakit pneumonia dengan menggunakan Minitab.  Besarnya parameter model digunakan dari hutan rakyat bersama peningkatan suhu udara digunakan untuk memprediksi besarnya kejadi penyakit pneumunian.  Besarnya biaya perawatan kejadian penyakit penumonia ini sebagai ukuran jasa lingkungan yang harus disediakan untuk reforestasi di hutan rakyat, yang merupakan proksi dari nilai ekonomi hutan rakyat tersebut.","GE, HJ, RA, SD",,2021-11-11,
FP12,"Similiarity paper berjudul:""Measuring the Sustainability...""","Ecotourism is a non-extractive economic 
exploitation activity that can minimize damage to natural 
resources and biodiversity loss so that it is often claimed to 
have great sustainability performance, marine ecotourism is 
no exception. However, this claim needs to be proven, 
including the terms of ecological, socio-cultural, economic, 
technological and institutional dimensions. This research 
was conducted in Teluk Kiluan, Tanggamus Regency, 
Lampung Province, Indonesia from September to December 
2021. This study aims to measure the sustainability of marine 
ecotourism. The multi-dimensional scaling (MDS) method 
was applied to determine the five dimensions of 
sustainability using RAPFISH Software. On a scale of 0-100, 
it is concluded that the sustainability indexes for the five 
dimensions are 57.21, 51.08, 42.40, 42.18 and 34.98 
respectively, which means that the first two index values are 
quite sustainable while the rest are less sustainable. To 
increase the aggregate sustainability of this ecotourism 
activity, the lowest average ordinated value should be the top 
priority by selecting 4 sensitive factors (attributes). The 
sequence of priority scales is thus: (a) institutional dimension;
(b) infrastructure/technology dimension; (c) economic 
dimension; (d) social and cultural dimensions; and (e) 
ecological dimension","GE, SD",,2023-03,
FP5,Bab 2: Pilihan Ideologi dalam Praksis Pembangunan Kehutanan (dalam PROVOKASI ARSITEKTUR PEMIKIRAN KONSEP DAN STRATEGI MENUJU PENGELOLAAN HUTAN BERKELANJUTAN),"Pembangunan di sektor kehutanan untuk memikirkan peneguhan kembali pengejawatahan
konsep dan reorientasi strategi pembangunan sumberdaya hutan dalam
bingkai otonomi daerah yang tetap selaras dengan kesepakatan di KTT
Bumi yang pertama di Rio de Janeiro 1992. Berkaitan dengan maksud ini
saya selaku akademisi atau pun selaku Dirjen Planologi Kehutanan dan
Tata Lingkungan Kementerian Lingkungan Hidup dan Kehutanan Republik
Indonesia menyambut gembira upaya sejawat akademisi kehutanan
khususnya yang bernaung di Universitas Lampung (Unila), yaitu Dr.
Christine Wulandari dkk. dalam menyumbangkan buah fi kirannya berupa
konsep-konsep pengelolaan hutan berkelanjutan yang ditinjau dari berbagai
aspek dan telah tersusun dalam 7 bab buku ini. Lebih jauh saya berharap
disusul oleh sejawat lainnya baik dari kalangan akademisi, praktisi ataupun
dari stake holder kehutanan lainnya. Dengan maraknya buah fi kiran
semacam yang tertuang dalam buku ini maka upaya-upaya embangunan sektor kehutanan di Indonesia telah memasuki
babak baru sejak berlangsungnya reformasi dan desentralisasi tata
pemerintahan, terutama sejak diberlakukannya Undang-undang RI
Nomor 32 Tahun 2004 tentang Pemerintahan Daerah yang kemudian diganti
menjadi Undang-undang RI Nomor 23 tahun 2014 tentang Pemerintahan
Daerah. Sekalipun sudah berlangsung hampir dua dasawarsa, namun
episode perubahan tatanan kelembagaan nasional tersebut dirasa belum
bisa sepenuhnya mengendalikan tata kelola pembangunan kehutanan
yang berkesinambungan sebagaimana yang diamanahkan dalam Undang
RI Nomor 41 Tahun 1999 Tentang Kehutanan itu sendiri. Bahkan untuk
beberapa wilayah telah menampakkan gejala kemerosotan kualitas
lingkungan hidup termasuk kualitas maupun fungsi hutan. Kondisi ini
nampak setidaknya ketika periode ulang musim ekstrim berlangsung. Salah
satunya adalah ketika La Ninna muncul maka terjadi kenaikan permukaan
air sehingga akibatkan banjir, longsor, erosi, sedimentasi juga akibatkan
adanya pendangkalan danau, waduk, maupun bendungan. Sebaliknya
ketika El Ninno, dalam waktu singkat terjadi kekeringan, penyusutan
badan-badan air, pasokan PLTA, kahat air bersih di kawasan urban, bahkan
kebakaran hutan terjadi pada berbagai wilayah di tanah air tercinta.
Berbagai fenomena yang berdampak negatif terhadap aspek sosial,
ekonomi dan ekologi itu telah menggugah para peneliti dan para praktisi diberbagai pihak
yang merupakan stakeholder sektor kehutanan akan menjadi pilar penting
dalam menjaga keberlanjutan fungsi hutan sekaligus menyejahterakan
rakyat dan dapat diwujudkan dalam waktu yang relatif singkat. Akhir
kata semoga buku ini banyak membawa manfaat bagi pihak-pihak yang
memerlukan.","GE, SD",,2016-09,
FP21,"Similarity checekr of paper :""The fate of mangrove ecosystem sustainability on the shrimp cultivation area in Tulang Bawang District, Lampung, Indonesia""",Abstract,"GE, H1, SD",,2023-01,
FP5,"13% Overall Similarity of the paper entitle ""The role of extension participation on risk taking behavior of local elites and the coffee agroforestry farmer’s income: A case study at Social Forest Community on Batutegi Forest Mangement Unit, Lampung Province""","Abstract. The objective of the reserach was to elucidate the role of extention participation on 
enhancing risk taking behavior of the economic lost of the local elites group as the basic of 
triggering coffee agroforesty farmer’s income beside both social capital and physical capital.
The elite, in this study, is difined every one that exhibits 3 charactericts or behavior i.e. risk 
taker talent, leading in coffee agroforest practice, and expressing good performance in coffee 
bean post harvesting. The research was conducted in July-August 2020 at the at community 
forest on Batutegi Forest Mangement Unit (BFMU) of Lampung Province. Data collecting 
were carried out in 4 steps: (i) interviewing the manager of BFMU to find the prior infomation 
around the probable local elites existed in the community, (ii) validating the probable elites by 
visting door to door and made observation about their pioneering especially for (ii.a) forest 
covering performance of their land, (ii.b) post harvesting management of coffee fruit, (c) 
measuring their talent of risk taking characteristic. The the critrium of the steps (ii.a) was 
farmers whose land exhibits covering by canopy trimber wood estimated of more than 30%, 
and the criterium for step (ii.b) the farmer who threats their coffee fruits in post harvesting 
management according to Indonesian National Standard # 01-2907-2008 that revised based on 
the Resolution of ICO 407. Having founded both criteria, we then carried out the (iii) 
measuring risk taking level on economics lost for every local elites group using a modivited 
guide line of DOSPERT on 3 level of scales: strong, medium and low. We got 46 people being 
recognized as the local elites, besides 77 people who cathagorized non elites. We also collected 
the data of their participtaion in extention, social capital (norm, trust, and network) and the 
physical capitals (land acreage holding, and motor bike or car ownership). Step (iv) We 
employed Ordinal Logistic Regression Model to demonstrate the effect of extention to risk 
taking behavior at confident level of 5 and 10%. We further employed the Ordinary Least Square to examine the role of local elites group, social capital, and physical capital on the  [Y_AGFR]. The research suggested that the extension partisipation was the only effective way in enhancing risk taking behavior of economic lost of the local elites [R_ECONM]. The [R_ECONM] could enhance the the coffee agroforestry farmer’s income [Y_AGRF] significantly accompanied by their social capital but not by physical capital.","GE, H1, SD",,2021,
